field_id,year,company_type,listed_security_sessions,dsl_non_null,dsl_missing
financial.indicator.equity_yoy,2014,not_provided_by_source,620068,610001,10067
financial.indicator.equity_yoy,2015,not_provided_by_source,665185,634502,30683
financial.indicator.equity_yoy,2016,not_provided_by_source,704146,678538,25608
financial.indicator.equity_yoy,2017,not_provided_by_source,799069,731674,67395
financial.indicator.equity_yoy,2018,not_provided_by_source,856805,814402,42403
financial.indicator.equity_yoy,2019,not_provided_by_source,890261,869326,20935
financial.indicator.equity_yoy,2020,not_provided_by_source,952002,908992,43010
financial.indicator.equity_yoy,2021,not_provided_by_source,1062390,986654,75736
financial.indicator.equity_yoy,2022,not_provided_by_source,1149262,1082888,66374
financial.indicator.equity_yoy,2023,not_provided_by_source,1211954,1159045,52909
financial.indicator.equity_yoy,2024,not_provided_by_source,1236332,1215507,20825
financial.indicator.equity_yoy,2025,not_provided_by_source,1251467,1233688,17779
financial.indicator.equity_yoy,2026,not_provided_by_source,868253,857405,10848
financial.indicator.expense_of_sales,2010,not_provided_by_source,452712,441031,11681
financial.indicator.expense_of_sales,2011,not_provided_by_source,536606,523639,12967
financial.indicator.expense_of_sales,2012,not_provided_by_source,586712,573818,12894
financial.indicator.expense_of_sales,2013,not_provided_by_source,587580,576962,10618
financial.indicator.expense_of_sales,2014,not_provided_by_source,620068,608766,11302
financial.indicator.expense_of_sales,2015,not_provided_by_source,665185,653481,11704
financial.indicator.expense_of_sales,2016,not_provided_by_source,704146,691244,12902
financial.indicator.expense_of_sales,2017,not_provided_by_source,799069,783743,15326
financial.indicator.expense_of_sales,2018,not_provided_by_source,856805,839601,17204
financial.indicator.expense_of_sales,2019,not_provided_by_source,890261,870071,20190
financial.indicator.expense_of_sales,2020,not_provided_by_source,952002,929160,22842
financial.indicator.expense_of_sales,2021,not_provided_by_source,1062390,1037018,25372
financial.indicator.expense_of_sales,2022,not_provided_by_source,1149262,1120831,28431
financial.indicator.expense_of_sales,2023,not_provided_by_source,1211954,1179902,32052
financial.indicator.expense_of_sales,2024,not_provided_by_source,1236332,1209432,26900
financial.indicator.expense_of_sales,2025,not_provided_by_source,1251467,1222463,29004
financial.indicator.expense_of_sales,2026,not_provided_by_source,868253,850397,17856
financial.indicator.extra_item,2010,not_provided_by_source,452712,451212,1500
financial.indicator.extra_item,2011,not_provided_by_source,536606,534029,2577
financial.indicator.extra_item,2012,not_provided_by_source,586712,584196,2516
financial.indicator.extra_item,2013,not_provided_by_source,587580,586912,668
financial.indicator.extra_item,2014,not_provided_by_source,620068,619800,268
financial.indicator.extra_item,2015,not_provided_by_source,665185,664318,867
financial.indicator.extra_item,2016,not_provided_by_source,704146,703698,448
financial.indicator.extra_item,2017,not_provided_by_source,799069,798820,249
financial.indicator.extra_item,2018,not_provided_by_source,856805,856534,271
financial.indicator.extra_item,2019,not_provided_by_source,890261,890170,91
financial.indicator.extra_item,2020,not_provided_by_source,952002,951534,468
financial.indicator.extra_item,2021,not_provided_by_source,1062390,1061822,568
financial.indicator.extra_item,2022,not_provided_by_source,1149262,1148215,1047
financial.indicator.extra_item,2023,not_provided_by_source,1211954,1188928,23026
financial.indicator.extra_item,2024,not_provided_by_source,1236332,1190434,45898
financial.indicator.extra_item,2025,not_provided_by_source,1251467,1229599,21868
financial.indicator.extra_item,2026,not_provided_by_source,868253,847724,20529
financial.indicator.fa_turn,2010,not_provided_by_source,452712,442307,10405
financial.indicator.fa_turn,2011,not_provided_by_source,536606,524686,11920
financial.indicator.fa_turn,2012,not_provided_by_source,586712,574896,11816
financial.indicator.fa_turn,2013,not_provided_by_source,587580,577474,10106
financial.indicator.fa_turn,2014,not_provided_by_source,620068,610183,9885
financial.indicator.fa_turn,2015,not_provided_by_source,665185,654035,11150
financial.indicator.fa_turn,2016,not_provided_by_source,704146,691913,12233
financial.indicator.fa_turn,2017,not_provided_by_source,799069,784216,14853
financial.indicator.fa_turn,2018,not_provided_by_source,856805,839642,17163
financial.indicator.fa_turn,2019,not_provided_by_source,890261,869730,20531
financial.indicator.fa_turn,2020,not_provided_by_source,952002,928214,23788
financial.indicator.fa_turn,2021,not_provided_by_source,1062390,1035108,27282
financial.indicator.fa_turn,2022,not_provided_by_source,1149262,1119299,29963
financial.indicator.fa_turn,2023,not_provided_by_source,1211954,1178687,33267
financial.indicator.fa_turn,2024,not_provided_by_source,1236332,1208737,27595
financial.indicator.fa_turn,2025,not_provided_by_source,1251467,1222418,29049
financial.indicator.fa_turn,2026,not_provided_by_source,868253,849458,18795
financial.indicator.fcfe,2010,not_provided_by_source,452712,415771,36941
financial.indicator.fcfe,2011,not_provided_by_source,536606,496461,40145
financial.indicator.fcfe,2012,not_provided_by_source,586712,546447,40265
financial.indicator.fcfe,2013,not_provided_by_source,587580,547744,39836
financial.indicator.fcfe,2014,not_provided_by_source,620068,577052,43016
financial.indicator.fcfe,2015,not_provided_by_source,665185,621236,43949
financial.indicator.fcfe,2016,not_provided_by_source,704146,652438,51708
financial.indicator.fcfe,2017,not_provided_by_source,799069,745069,54000
financial.indicator.fcfe,2018,not_provided_by_source,856805,795724,61081
financial.indicator.fcfe,2019,not_provided_by_source,890261,797174,93087
financial.indicator.fcfe,2020,not_provided_by_source,952002,816030,135972
financial.indicator.fcfe,2021,not_provided_by_source,1062390,870111,192279
financial.indicator.fcfe,2022,not_provided_by_source,1149262,766681,382581
financial.indicator.fcfe,2023,not_provided_by_source,1211954,687245,524709
financial.indicator.fcfe,2024,not_provided_by_source,1236332,1037230,199102
financial.indicator.fcfe,2025,not_provided_by_source,1251467,873901,377566
financial.indicator.fcfe,2026,not_provided_by_source,868253,648578,219675
financial.indicator.fcfe_ps,2010,not_provided_by_source,452712,415799,36913
financial.indicator.fcfe_ps,2011,not_provided_by_source,536606,496494,40112
financial.indicator.fcfe_ps,2012,not_provided_by_source,586712,546447,40265
financial.indicator.fcfe_ps,2013,not_provided_by_source,587580,547921,39659
financial.indicator.fcfe_ps,2014,not_provided_by_source,620068,576942,43126
financial.indicator.fcfe_ps,2015,not_provided_by_source,665185,621436,43749
financial.indicator.fcfe_ps,2016,not_provided_by_source,704146,652958,51188
financial.indicator.fcfe_ps,2017,not_provided_by_source,799069,745868,53201
financial.indicator.fcfe_ps,2018,not_provided_by_source,856805,796888,59917
financial.indicator.fcfe_ps,2019,not_provided_by_source,890261,798520,91741
financial.indicator.fcfe_ps,2020,not_provided_by_source,952002,817177,134825
financial.indicator.fcfe_ps,2021,not_provided_by_source,1062390,871462,190928
financial.indicator.fcfe_ps,2022,not_provided_by_source,1149262,769808,379454
financial.indicator.fcfe_ps,2023,not_provided_by_source,1211954,693333,518621
financial.indicator.fcfe_ps,2024,not_provided_by_source,1236332,1037230,199102
financial.indicator.fcfe_ps,2025,not_provided_by_source,1251467,874086,377381
financial.indicator.fcfe_ps,2026,not_provided_by_source,868253,648533,219720
financial.indicator.fcff,2010,not_provided_by_source,452712,415837,36875
financial.indicator.fcff,2011,not_provided_by_source,536606,496522,40084
financial.indicator.fcff,2012,not_provided_by_source,586712,546504,40208
financial.indicator.fcff,2013,not_provided_by_source,587580,547795,39785
financial.indicator.fcff,2014,not_provided_by_source,620068,577104,42964
financial.indicator.fcff,2015,not_provided_by_source,665185,621236,43949
financial.indicator.fcff,2016,not_provided_by_source,704146,652518,51628
financial.indicator.fcff,2017,not_provided_by_source,799069,745107,53962
financial.indicator.fcff,2018,not_provided_by_source,856805,795760,61045
financial.indicator.fcff,2019,not_provided_by_source,890261,797212,93049
financial.indicator.fcff,2020,not_provided_by_source,952002,816069,135933
financial.indicator.fcff,2021,not_provided_by_source,1062390,870160,192230
financial.indicator.fcff,2022,not_provided_by_source,1149262,766681,382581
financial.indicator.fcff,2023,not_provided_by_source,1211954,687245,524709
financial.indicator.fcff,2024,not_provided_by_source,1236332,1037237,199095
financial.indicator.fcff,2025,not_provided_by_source,1251467,873901,377566
financial.indicator.fcff,2026,not_provided_by_source,868253,648586,219667
financial.indicator.fcff_ps,2010,not_provided_by_source,452712,415795,36917
financial.indicator.fcff_ps,2011,not_provided_by_source,536606,496550,40056
financial.indicator.fcff_ps,2012,not_provided_by_source,586712,546447,40265
financial.indicator.fcff_ps,2013,not_provided_by_source,587580,547921,39659
financial.indicator.fcff_ps,2014,not_provided_by_source,620068,576942,43126
financial.indicator.fcff_ps,2015,not_provided_by_source,665185,621436,43749
financial.indicator.fcff_ps,2016,not_provided_by_source,704146,653003,51143
financial.indicator.fcff_ps,2017,not_provided_by_source,799069,745861,53208
financial.indicator.fcff_ps,2018,not_provided_by_source,856805,796841,59964
financial.indicator.fcff_ps,2019,not_provided_by_source,890261,798312,91949
financial.indicator.fcff_ps,2020,not_provided_by_source,952002,817078,134924
financial.indicator.fcff_ps,2021,not_provided_by_source,1062390,871613,190777
financial.indicator.fcff_ps,2022,not_provided_by_source,1149262,769958,379304
financial.indicator.fcff_ps,2023,not_provided_by_source,1211954,693628,518326
financial.indicator.fcff_ps,2024,not_provided_by_source,1236332,1037237,199095
financial.indicator.fcff_ps,2025,not_provided_by_source,1251467,874052,377415
financial.indicator.fcff_ps,2026,not_provided_by_source,868253,648523,219730
financial.indicator.finaexp_of_gr,2010,not_provided_by_source,452712,440968,11744
financial.indicator.finaexp_of_gr,2011,not_provided_by_source,536606,523639,12967
financial.indicator.finaexp_of_gr,2012,not_provided_by_source,586712,573689,13023
financial.indicator.finaexp_of_gr,2013,not_provided_by_source,587580,576835,10745
financial.indicator.finaexp_of_gr,2014,not_provided_by_source,620068,608664,11404
financial.indicator.finaexp_of_gr,2015,not_provided_by_source,665185,653481,11704
financial.indicator.finaexp_of_gr,2016,not_provided_by_source,704146,691245,12901
financial.indicator.finaexp_of_gr,2017,not_provided_by_source,799069,783672,15397
financial.indicator.finaexp_of_gr,2018,not_provided_by_source,856805,839620,17185
financial.indicator.finaexp_of_gr,2019,not_provided_by_source,890261,869939,20322
financial.indicator.finaexp_of_gr,2020,not_provided_by_source,952002,929083,22919
financial.indicator.finaexp_of_gr,2021,not_provided_by_source,1062390,1036919,25471
financial.indicator.finaexp_of_gr,2022,not_provided_by_source,1149262,1121060,28202
financial.indicator.finaexp_of_gr,2023,not_provided_by_source,1211954,1180301,31653
financial.indicator.finaexp_of_gr,2024,not_provided_by_source,1236332,1209351,26981
financial.indicator.finaexp_of_gr,2025,not_provided_by_source,1251467,1222675,28792
financial.indicator.finaexp_of_gr,2026,not_provided_by_source,868253,850026,18227
financial.indicator.fixed_assets,2010,not_provided_by_source,452712,451467,1245
financial.indicator.fixed_assets,2011,not_provided_by_source,536606,534845,1761
financial.indicator.fixed_assets,2012,not_provided_by_source,586712,585733,979
financial.indicator.fixed_assets,2013,not_provided_by_source,587580,587061,519
financial.indicator.fixed_assets,2014,not_provided_by_source,620068,618760,1308
financial.indicator.fixed_assets,2015,not_provided_by_source,665185,664941,244
financial.indicator.fixed_assets,2016,not_provided_by_source,704146,703887,259
financial.indicator.fixed_assets,2017,not_provided_by_source,799069,798795,274
financial.indicator.fixed_assets,2018,not_provided_by_source,856805,856728,77
financial.indicator.fixed_assets,2019,not_provided_by_source,890261,890193,68
financial.indicator.fixed_assets,2020,not_provided_by_source,952002,951795,207
financial.indicator.fixed_assets,2021,not_provided_by_source,1062390,1061665,725
financial.indicator.fixed_assets,2022,not_provided_by_source,1149262,1148854,408
financial.indicator.fixed_assets,2023,not_provided_by_source,1211954,1210073,1881
financial.indicator.fixed_assets,2024,not_provided_by_source,1236332,1234942,1390
financial.indicator.fixed_assets,2025,not_provided_by_source,1251467,1249492,1975
financial.indicator.fixed_assets,2026,not_provided_by_source,868253,867256,997
financial.indicator.gc_of_gr,2010,not_provided_by_source,452712,441031,11681
financial.indicator.gc_of_gr,2011,not_provided_by_source,536606,523639,12967
financial.indicator.gc_of_gr,2012,not_provided_by_source,586712,573798,12914
financial.indicator.gc_of_gr,2013,not_provided_by_source,587580,576952,10628
financial.indicator.gc_of_gr,2014,not_provided_by_source,620068,608952,11116
financial.indicator.gc_of_gr,2015,not_provided_by_source,665185,653448,11737
financial.indicator.gc_of_gr,2016,not_provided_by_source,704146,691250,12896
financial.indicator.gc_of_gr,2017,not_provided_by_source,799069,783724,15345
financial.indicator.gc_of_gr,2018,not_provided_by_source,856805,839556,17249
financial.indicator.gc_of_gr,2019,not_provided_by_source,890261,870007,20254
financial.indicator.gc_of_gr,2020,not_provided_by_source,952002,929350,22652
financial.indicator.gc_of_gr,2021,not_provided_by_source,1062390,1036987,25403
financial.indicator.gc_of_gr,2022,not_provided_by_source,1149262,1120683,28579
financial.indicator.gc_of_gr,2023,not_provided_by_source,1211954,1178701,33253
financial.indicator.gc_of_gr,2024,not_provided_by_source,1236332,1208977,27355
financial.indicator.gc_of_gr,2025,not_provided_by_source,1251467,1222437,29030
financial.indicator.gc_of_gr,2026,not_provided_by_source,868253,850475,17778
financial.indicator.gross_profit,2010,not_provided_by_source,452712,441884,10828
financial.indicator.gross_profit,2011,not_provided_by_source,536606,524325,12281
financial.indicator.gross_profit,2012,not_provided_by_source,586712,574193,12519
financial.indicator.gross_profit,2013,not_provided_by_source,587580,576818,10762
financial.indicator.gross_profit,2014,not_provided_by_source,620068,609744,10324
financial.indicator.gross_profit,2015,not_provided_by_source,665185,653192,11993
financial.indicator.gross_profit,2016,not_provided_by_source,704146,691189,12957
financial.indicator.gross_profit,2017,not_provided_by_source,799069,783771,15298
financial.indicator.gross_profit,2018,not_provided_by_source,856805,839283,17522
financial.indicator.gross_profit,2019,not_provided_by_source,890261,869364,20897
financial.indicator.gross_profit,2020,not_provided_by_source,952002,929373,22629
financial.indicator.gross_profit,2021,not_provided_by_source,1062390,1037799,24591
financial.indicator.gross_profit,2022,not_provided_by_source,1149262,1122499,26763
financial.indicator.gross_profit,2023,not_provided_by_source,1211954,1182525,29429
financial.indicator.gross_profit,2024,not_provided_by_source,1236332,1209907,26425
financial.indicator.gross_profit,2025,not_provided_by_source,1251467,1224142,27325
financial.indicator.gross_profit,2026,not_provided_by_source,868253,850613,17640
financial.indicator.gross_profit_margin,2010,not_provided_by_source,452712,440608,12104
financial.indicator.gross_profit_margin,2011,not_provided_by_source,536606,523208,13398
financial.indicator.gross_profit_margin,2012,not_provided_by_source,586712,573547,13165
financial.indicator.gross_profit_margin,2013,not_provided_by_source,587580,576584,10996
financial.indicator.gross_profit_margin,2014,not_provided_by_source,620068,608596,11472
financial.indicator.gross_profit_margin,2015,not_provided_by_source,665185,652869,12316
financial.indicator.gross_profit_margin,2016,not_provided_by_source,704146,690916,13230
financial.indicator.gross_profit_margin,2017,not_provided_by_source,799069,783686,15383
financial.indicator.gross_profit_margin,2018,not_provided_by_source,856805,839246,17559
financial.indicator.gross_profit_margin,2019,not_provided_by_source,890261,869318,20943
financial.indicator.gross_profit_margin,2020,not_provided_by_source,952002,928533,23469
financial.indicator.gross_profit_margin,2021,not_provided_by_source,1062390,1036605,25785
financial.indicator.gross_profit_margin,2022,not_provided_by_source,1149262,1120742,28520
financial.indicator.gross_profit_margin,2023,not_provided_by_source,1211954,1179349,32605
financial.indicator.gross_profit_margin,2024,not_provided_by_source,1236332,1208600,27732
financial.indicator.gross_profit_margin,2025,not_provided_by_source,1251467,1222317,29150
financial.indicator.gross_profit_margin,2026,not_provided_by_source,868253,849873,18380
financial.indicator.impai_ttm,2010,not_provided_by_source,452712,376260,76452
financial.indicator.impai_ttm,2011,not_provided_by_source,536606,453161,83445
financial.indicator.impai_ttm,2012,not_provided_by_source,586712,500182,86530
financial.indicator.impai_ttm,2013,not_provided_by_source,587580,515098,72482
financial.indicator.impai_ttm,2014,not_provided_by_source,620068,554374,65694
financial.indicator.impai_ttm,2015,not_provided_by_source,665185,606177,59008
financial.indicator.impai_ttm,2016,not_provided_by_source,704146,653390,50756
financial.indicator.impai_ttm,2017,not_provided_by_source,799069,748990,50079
financial.indicator.impai_ttm,2018,not_provided_by_source,856805,811056,45749
financial.indicator.impai_ttm,2019,not_provided_by_source,890261,704009,186252
financial.indicator.impai_ttm,2020,not_provided_by_source,952002,530806,421196
financial.indicator.impai_ttm,2021,not_provided_by_source,1062390,670575,391815
financial.indicator.impai_ttm,2022,not_provided_by_source,1149262,802013,347249
financial.indicator.impai_ttm,2023,not_provided_by_source,1211954,898734,313220
financial.indicator.impai_ttm,2024,not_provided_by_source,1236332,963387,272945
financial.indicator.impai_ttm,2025,not_provided_by_source,1251467,1012066,239401
financial.indicator.impai_ttm,2026,not_provided_by_source,868253,671644,196609
financial.indicator.int_to_talcap,2010,not_provided_by_source,452712,437649,15063
financial.indicator.int_to_talcap,2011,not_provided_by_source,536606,520164,16442
financial.indicator.int_to_talcap,2012,not_provided_by_source,586712,570752,15960
financial.indicator.int_to_talcap,2013,not_provided_by_source,587580,573828,13752
financial.indicator.int_to_talcap,2014,not_provided_by_source,620068,608403,11665
financial.indicator.int_to_talcap,2015,not_provided_by_source,665185,653048,12137
financial.indicator.int_to_talcap,2016,not_provided_by_source,704146,690600,13546
financial.indicator.int_to_talcap,2017,not_provided_by_source,799069,783058,16011
financial.indicator.int_to_talcap,2018,not_provided_by_source,856805,838579,18226
financial.indicator.int_to_talcap,2019,not_provided_by_source,890261,867361,22900
financial.indicator.int_to_talcap,2020,not_provided_by_source,952002,926389,25613
financial.indicator.int_to_talcap,2021,not_provided_by_source,1062390,1034554,27836
financial.indicator.int_to_talcap,2022,not_provided_by_source,1149262,1119118,30144
financial.indicator.int_to_talcap,2023,not_provided_by_source,1211954,1177937,34017
financial.indicator.int_to_talcap,2024,not_provided_by_source,1236332,1207281,29051
financial.indicator.int_to_talcap,2025,not_provided_by_source,1251467,1220821,30646
financial.indicator.int_to_talcap,2026,not_provided_by_source,868253,848172,20081
financial.indicator.interest_expense,2010,not_provided_by_source,452712,65716,386996
financial.indicator.interest_expense,2011,not_provided_by_source,536606,128627,407979
financial.indicator.interest_expense,2012,not_provided_by_source,586712,98528,488184
financial.indicator.interest_expense,2013,not_provided_by_source,587580,134008,453572
financial.indicator.interest_expense,2014,not_provided_by_source,620068,147179,472889
financial.indicator.interest_expense,2015,not_provided_by_source,665185,160764,504421
financial.indicator.interest_expense,2016,not_provided_by_source,704146,159437,544709
financial.indicator.interest_expense,2017,not_provided_by_source,799069,186468,612601
financial.indicator.interest_expense,2018,not_provided_by_source,856805,309907,546898
financial.indicator.interest_expense,2019,not_provided_by_source,890261,758289,131972
financial.indicator.interest_expense,2020,not_provided_by_source,952002,814730,137272
financial.indicator.interest_expense,2021,not_provided_by_source,1062390,920010,142380
financial.indicator.interest_expense,2022,not_provided_by_source,1149262,1023122,126140
financial.indicator.interest_expense,2023,not_provided_by_source,1211954,1100374,111580
financial.indicator.interest_expense,2024,not_provided_by_source,1236332,1135271,101061
financial.indicator.interest_expense,2025,not_provided_by_source,1251467,1157678,93789
financial.indicator.interest_expense,2026,not_provided_by_source,868253,803494,64759
financial.indicator.interestdebt,2010,not_provided_by_source,452712,444725,7987
financial.indicator.interestdebt,2011,not_provided_by_source,536606,527617,8989
financial.indicator.interestdebt,2012,not_provided_by_source,586712,576714,9998
financial.indicator.interestdebt,2013,not_provided_by_source,587580,577822,9758
financial.indicator.interestdebt,2014,not_provided_by_source,620068,609749,10319
financial.indicator.interestdebt,2015,not_provided_by_source,665185,654403,10782
financial.indicator.interestdebt,2016,not_provided_by_source,704146,692113,12033
financial.indicator.interestdebt,2017,not_provided_by_source,799069,784268,14801
financial.indicator.interestdebt,2018,not_provided_by_source,856805,840149,16656
financial.indicator.interestdebt,2019,not_provided_by_source,890261,870658,19603
financial.indicator.interestdebt,2020,not_provided_by_source,952002,930755,21247
financial.indicator.interestdebt,2021,not_provided_by_source,1062390,1038860,23530
financial.indicator.interestdebt,2022,not_provided_by_source,1149262,1124611,24651
financial.indicator.interestdebt,2023,not_provided_by_source,1211954,1186974,24980
financial.indicator.interestdebt,2024,not_provided_by_source,1236332,1211183,25149
financial.indicator.interestdebt,2025,not_provided_by_source,1251467,1225916,25551
financial.indicator.interestdebt,2026,not_provided_by_source,868253,849951,18302
financial.indicator.inv_turn,2010,not_provided_by_source,452712,433770,18942
financial.indicator.inv_turn,2011,not_provided_by_source,536606,513630,22976
financial.indicator.inv_turn,2012,not_provided_by_source,586712,562637,24075
financial.indicator.inv_turn,2013,not_provided_by_source,587580,566681,20899
financial.indicator.inv_turn,2014,not_provided_by_source,620068,599156,20912
financial.indicator.inv_turn,2015,not_provided_by_source,665185,642747,22438
financial.indicator.inv_turn,2016,not_provided_by_source,704146,678363,25783
financial.indicator.inv_turn,2017,not_provided_by_source,799069,766716,32353
financial.indicator.inv_turn,2018,not_provided_by_source,856805,820952,35853
financial.indicator.inv_turn,2019,not_provided_by_source,890261,851694,38567
financial.indicator.inv_turn,2020,not_provided_by_source,952002,908619,43383
financial.indicator.inv_turn,2021,not_provided_by_source,1062390,1013053,49337
financial.indicator.inv_turn,2022,not_provided_by_source,1149262,1097873,51389
financial.indicator.inv_turn,2023,not_provided_by_source,1211954,1159273,52681
financial.indicator.inv_turn,2024,not_provided_by_source,1236332,1195766,40566
financial.indicator.inv_turn,2025,not_provided_by_source,1251467,1209328,42139
financial.indicator.inv_turn,2026,not_provided_by_source,868253,825470,42783
financial.indicator.invest_capital,2010,not_provided_by_source,452712,444725,7987
financial.indicator.invest_capital,2011,not_provided_by_source,536606,527617,8989
financial.indicator.invest_capital,2012,not_provided_by_source,586712,576825,9887
financial.indicator.invest_capital,2013,not_provided_by_source,587580,577799,9781
financial.indicator.invest_capital,2014,not_provided_by_source,620068,609965,10103
financial.indicator.invest_capital,2015,not_provided_by_source,665185,654325,10860
financial.indicator.invest_capital,2016,not_provided_by_source,704146,691907,12239
financial.indicator.invest_capital,2017,not_provided_by_source,799069,784090,14979
financial.indicator.invest_capital,2018,not_provided_by_source,856805,839703,17102
financial.indicator.invest_capital,2019,not_provided_by_source,890261,870096,20165
financial.indicator.invest_capital,2020,not_provided_by_source,952002,930125,21877
financial.indicator.invest_capital,2021,not_provided_by_source,1062390,1037248,25142
financial.indicator.invest_capital,2022,not_provided_by_source,1149262,1121114,28148
financial.indicator.invest_capital,2023,not_provided_by_source,1211954,1179220,32734
financial.indicator.invest_capital,2024,not_provided_by_source,1236332,1208698,27634
financial.indicator.invest_capital,2025,not_provided_by_source,1251467,1221738,29729
financial.indicator.invest_capital,2026,not_provided_by_source,868253,849354,18899
financial.indicator.investincome_of_ebt,2010,not_provided_by_source,452712,278897,173815
financial.indicator.investincome_of_ebt,2011,not_provided_by_source,536606,323368,213238
financial.indicator.investincome_of_ebt,2012,not_provided_by_source,586712,347320,239392
financial.indicator.investincome_of_ebt,2013,not_provided_by_source,587580,362380,225200
financial.indicator.investincome_of_ebt,2014,not_provided_by_source,620068,410311,209757
financial.indicator.investincome_of_ebt,2015,not_provided_by_source,665185,447881,217304
financial.indicator.investincome_of_ebt,2016,not_provided_by_source,704146,497742,206404
financial.indicator.investincome_of_ebt,2017,not_provided_by_source,799069,606687,192382
financial.indicator.investincome_of_ebt,2018,not_provided_by_source,856805,684297,172508
financial.indicator.investincome_of_ebt,2019,not_provided_by_source,890261,709697,180564
financial.indicator.investincome_of_ebt,2020,not_provided_by_source,952002,698645,253357
financial.indicator.investincome_of_ebt,2021,not_provided_by_source,1062390,834824,227566
financial.indicator.investincome_of_ebt,2022,not_provided_by_source,1149262,876733,272529
financial.indicator.investincome_of_ebt,2023,not_provided_by_source,1211954,904806,307148
financial.indicator.investincome_of_ebt,2024,not_provided_by_source,1236332,900482,335850
financial.indicator.investincome_of_ebt,2025,not_provided_by_source,1251467,906071,345396
financial.indicator.investincome_of_ebt,2026,not_provided_by_source,868253,622835,245418
financial.indicator.invturn_days,2010,not_provided_by_source,452712,433687,19025
financial.indicator.invturn_days,2011,not_provided_by_source,536606,513630,22976
financial.indicator.invturn_days,2012,not_provided_by_source,586712,562637,24075
financial.indicator.invturn_days,2013,not_provided_by_source,587580,566531,21049
financial.indicator.invturn_days,2014,not_provided_by_source,620068,599074,20994
financial.indicator.invturn_days,2015,not_provided_by_source,665185,642747,22438
financial.indicator.invturn_days,2016,not_provided_by_source,704146,678363,25783
financial.indicator.invturn_days,2017,not_provided_by_source,799069,766716,32353
financial.indicator.invturn_days,2018,not_provided_by_source,856805,820909,35896
financial.indicator.invturn_days,2019,not_provided_by_source,890261,851615,38646
financial.indicator.invturn_days,2020,not_provided_by_source,952002,908619,43383
financial.indicator.invturn_days,2021,not_provided_by_source,1062390,1012205,50185
financial.indicator.invturn_days,2022,not_provided_by_source,1149262,1096631,52631
financial.indicator.invturn_days,2023,not_provided_by_source,1211954,1158759,53195
financial.indicator.invturn_days,2024,not_provided_by_source,1236332,1195276,41056
financial.indicator.invturn_days,2025,not_provided_by_source,1251467,1208723,42744
financial.indicator.invturn_days,2026,not_provided_by_source,868253,804018,64235
financial.indicator.longdeb_to_debt,2010,not_provided_by_source,452712,396354,56358
financial.indicator.longdeb_to_debt,2011,not_provided_by_source,536606,467525,69081
financial.indicator.longdeb_to_debt,2012,not_provided_by_source,586712,527458,59254
financial.indicator.longdeb_to_debt,2013,not_provided_by_source,587580,539762,47818
financial.indicator.longdeb_to_debt,2014,not_provided_by_source,620068,571918,48150
financial.indicator.longdeb_to_debt,2015,not_provided_by_source,665185,624698,40487
financial.indicator.longdeb_to_debt,2016,not_provided_by_source,704146,666271,37875
financial.indicator.longdeb_to_debt,2017,not_provided_by_source,799069,756436,42633
financial.indicator.longdeb_to_debt,2018,not_provided_by_source,856805,811542,45263
financial.indicator.longdeb_to_debt,2019,not_provided_by_source,890261,847673,42588
financial.indicator.longdeb_to_debt,2020,not_provided_by_source,952002,911585,40417
financial.indicator.longdeb_to_debt,2021,not_provided_by_source,1062390,1023747,38643
financial.indicator.longdeb_to_debt,2022,not_provided_by_source,1149262,1116373,32889
financial.indicator.longdeb_to_debt,2023,not_provided_by_source,1211954,1178544,33410
financial.indicator.longdeb_to_debt,2024,not_provided_by_source,1236332,1208356,27976
financial.indicator.longdeb_to_debt,2025,not_provided_by_source,1251467,1221741,29726
financial.indicator.longdeb_to_debt,2026,not_provided_by_source,868253,849300,18953
financial.indicator.longdebt_to_workingcapital,2010,not_provided_by_source,452712,284509,168203
financial.indicator.longdebt_to_workingcapital,2011,not_provided_by_source,536606,361548,175058
financial.indicator.longdebt_to_workingcapital,2012,not_provided_by_source,586712,418940,167772
financial.indicator.longdebt_to_workingcapital,2013,not_provided_by_source,587580,428109,159471
financial.indicator.longdebt_to_workingcapital,2014,not_provided_by_source,620068,452127,167941
financial.indicator.longdebt_to_workingcapital,2015,not_provided_by_source,665185,500615,164570
financial.indicator.longdebt_to_workingcapital,2016,not_provided_by_source,704146,539619,164527
financial.indicator.longdebt_to_workingcapital,2017,not_provided_by_source,799069,634351,164718
financial.indicator.longdebt_to_workingcapital,2018,not_provided_by_source,856805,689301,167504
financial.indicator.longdebt_to_workingcapital,2019,not_provided_by_source,890261,712201,178060
financial.indicator.longdebt_to_workingcapital,2020,not_provided_by_source,952002,761984,190018
financial.indicator.longdebt_to_workingcapital,2021,not_provided_by_source,1062390,872584,189806
financial.indicator.longdebt_to_workingcapital,2022,not_provided_by_source,1149262,962790,186472
financial.indicator.longdebt_to_workingcapital,2023,not_provided_by_source,1211954,1018307,193647
financial.indicator.longdebt_to_workingcapital,2024,not_provided_by_source,1236332,1038791,197541
financial.indicator.longdebt_to_workingcapital,2025,not_provided_by_source,1251467,1040988,210479
financial.indicator.longdebt_to_workingcapital,2026,not_provided_by_source,868253,717581,150672
financial.indicator.n_op_profit_of_ebt,2010,not_provided_by_source,452712,388293,64419
financial.indicator.n_op_profit_of_ebt,2011,not_provided_by_source,536606,476910,59696
