field_id,year,company_type,listed_security_sessions,dsl_non_null,dsl_missing
financial.indicator.ebt_yoy,2013,not_provided_by_source,587580,238,587342
financial.indicator.ebt_yoy,2014,not_provided_by_source,620068,265,619803
financial.indicator.ebt_yoy,2015,not_provided_by_source,665185,257,664928
financial.indicator.ebt_yoy,2016,not_provided_by_source,704146,258,703888
financial.indicator.ebt_yoy,2017,not_provided_by_source,799069,757,798312
financial.indicator.ebt_yoy,2018,not_provided_by_source,856805,1845,854960
financial.indicator.ebt_yoy,2019,not_provided_by_source,890261,1603,888658
financial.indicator.ebt_yoy,2020,not_provided_by_source,952002,3557,948445
financial.indicator.ebt_yoy,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.ebt_yoy,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.ebt_yoy,2023,not_provided_by_source,1211954,374105,837849
financial.indicator.ebt_yoy,2024,not_provided_by_source,1236332,1060152,176180
financial.indicator.ebt_yoy,2025,not_provided_by_source,1251467,894879,356588
financial.indicator.ebt_yoy,2026,not_provided_by_source,868253,660754,207499
financial.indicator.eps,2010,not_provided_by_source,452712,83,452629
financial.indicator.eps,2011,not_provided_by_source,536606,244,536362
financial.indicator.eps,2012,not_provided_by_source,586712,274,586438
financial.indicator.eps,2013,not_provided_by_source,587580,238,587342
financial.indicator.eps,2014,not_provided_by_source,620068,265,619803
financial.indicator.eps,2015,not_provided_by_source,665185,257,664928
financial.indicator.eps,2016,not_provided_by_source,704146,258,703888
financial.indicator.eps,2017,not_provided_by_source,799069,757,798312
financial.indicator.eps,2018,not_provided_by_source,856805,1845,854960
financial.indicator.eps,2019,not_provided_by_source,890261,1603,888658
financial.indicator.eps,2020,not_provided_by_source,952002,3557,948445
financial.indicator.eps,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.eps,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.eps,2023,not_provided_by_source,1211954,374019,837935
financial.indicator.eps,2024,not_provided_by_source,1236332,1059955,176377
financial.indicator.eps,2025,not_provided_by_source,1251467,895029,356438
financial.indicator.eps,2026,not_provided_by_source,868253,660735,207518
financial.indicator.eqt_to_debt,2010,not_provided_by_source,452712,83,452629
financial.indicator.eqt_to_debt,2011,not_provided_by_source,536606,244,536362
financial.indicator.eqt_to_debt,2012,not_provided_by_source,586712,274,586438
financial.indicator.eqt_to_debt,2013,not_provided_by_source,587580,238,587342
financial.indicator.eqt_to_debt,2014,not_provided_by_source,620068,265,619803
financial.indicator.eqt_to_debt,2015,not_provided_by_source,665185,257,664928
financial.indicator.eqt_to_debt,2016,not_provided_by_source,704146,258,703888
financial.indicator.eqt_to_debt,2017,not_provided_by_source,799069,757,798312
financial.indicator.eqt_to_debt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.eqt_to_debt,2019,not_provided_by_source,890261,1603,888658
financial.indicator.eqt_to_debt,2020,not_provided_by_source,952002,3557,948445
financial.indicator.eqt_to_debt,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.eqt_to_debt,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.eqt_to_debt,2023,not_provided_by_source,1211954,374105,837849
financial.indicator.eqt_to_debt,2024,not_provided_by_source,1236332,1060176,176156
financial.indicator.eqt_to_debt,2025,not_provided_by_source,1251467,895101,356366
financial.indicator.eqt_to_debt,2026,not_provided_by_source,868253,660965,207288
financial.indicator.eqt_to_interestdebt,2010,not_provided_by_source,452712,32,452680
financial.indicator.eqt_to_interestdebt,2011,not_provided_by_source,536606,0,536606
financial.indicator.eqt_to_interestdebt,2012,not_provided_by_source,586712,31,586681
financial.indicator.eqt_to_interestdebt,2013,not_provided_by_source,587580,0,587580
financial.indicator.eqt_to_interestdebt,2014,not_provided_by_source,620068,20,620048
financial.indicator.eqt_to_interestdebt,2015,not_provided_by_source,665185,32,665153
financial.indicator.eqt_to_interestdebt,2016,not_provided_by_source,704146,14,704132
financial.indicator.eqt_to_interestdebt,2017,not_provided_by_source,799069,513,798556
financial.indicator.eqt_to_interestdebt,2018,not_provided_by_source,856805,1562,855243
financial.indicator.eqt_to_interestdebt,2019,not_provided_by_source,890261,1345,888916
financial.indicator.eqt_to_interestdebt,2020,not_provided_by_source,952002,2919,949083
financial.indicator.eqt_to_interestdebt,2021,not_provided_by_source,1062390,747,1061643
financial.indicator.eqt_to_interestdebt,2022,not_provided_by_source,1149262,2393,1146869
financial.indicator.eqt_to_interestdebt,2023,not_provided_by_source,1211954,355444,856510
financial.indicator.eqt_to_interestdebt,2024,not_provided_by_source,1236332,1010140,226192
financial.indicator.eqt_to_interestdebt,2025,not_provided_by_source,1251467,853189,398278
financial.indicator.eqt_to_interestdebt,2026,not_provided_by_source,868253,631942,236311
financial.indicator.eqt_to_talcapital,2010,not_provided_by_source,452712,83,452629
financial.indicator.eqt_to_talcapital,2011,not_provided_by_source,536606,244,536362
financial.indicator.eqt_to_talcapital,2012,not_provided_by_source,586712,274,586438
financial.indicator.eqt_to_talcapital,2013,not_provided_by_source,587580,238,587342
financial.indicator.eqt_to_talcapital,2014,not_provided_by_source,620068,265,619803
financial.indicator.eqt_to_talcapital,2015,not_provided_by_source,665185,257,664928
financial.indicator.eqt_to_talcapital,2016,not_provided_by_source,704146,258,703888
financial.indicator.eqt_to_talcapital,2017,not_provided_by_source,799069,757,798312
financial.indicator.eqt_to_talcapital,2018,not_provided_by_source,856805,1845,854960
financial.indicator.eqt_to_talcapital,2019,not_provided_by_source,890261,1603,888658
financial.indicator.eqt_to_talcapital,2020,not_provided_by_source,952002,3436,948566
financial.indicator.eqt_to_talcapital,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.eqt_to_talcapital,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.eqt_to_talcapital,2023,not_provided_by_source,1211954,366688,845266
financial.indicator.eqt_to_talcapital,2024,not_provided_by_source,1236332,1038897,197435
financial.indicator.eqt_to_talcapital,2025,not_provided_by_source,1251467,874799,376668
financial.indicator.eqt_to_talcapital,2026,not_provided_by_source,868253,645923,222330
financial.indicator.equity_parent_ytd_growth,2010,not_provided_by_source,452712,83,452629
financial.indicator.equity_parent_ytd_growth,2011,not_provided_by_source,536606,244,536362
financial.indicator.equity_parent_ytd_growth,2012,not_provided_by_source,586712,274,586438
financial.indicator.equity_parent_ytd_growth,2013,not_provided_by_source,587580,238,587342
financial.indicator.equity_parent_ytd_growth,2014,not_provided_by_source,620068,265,619803
financial.indicator.equity_parent_ytd_growth,2015,not_provided_by_source,665185,257,664928
financial.indicator.equity_parent_ytd_growth,2016,not_provided_by_source,704146,258,703888
financial.indicator.equity_parent_ytd_growth,2017,not_provided_by_source,799069,757,798312
financial.indicator.equity_parent_ytd_growth,2018,not_provided_by_source,856805,1845,854960
financial.indicator.equity_parent_ytd_growth,2019,not_provided_by_source,890261,1603,888658
financial.indicator.equity_parent_ytd_growth,2020,not_provided_by_source,952002,3557,948445
financial.indicator.equity_parent_ytd_growth,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.equity_parent_ytd_growth,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.equity_parent_ytd_growth,2023,not_provided_by_source,1211954,374105,837849
financial.indicator.equity_parent_ytd_growth,2024,not_provided_by_source,1236332,1060176,176156
financial.indicator.equity_parent_ytd_growth,2025,not_provided_by_source,1251467,895136,356331
financial.indicator.equity_parent_ytd_growth,2026,not_provided_by_source,868253,660861,207392
financial.indicator.equity_yoy,2010,not_provided_by_source,452712,0,452712
financial.indicator.equity_yoy,2011,not_provided_by_source,536606,100,536506
financial.indicator.equity_yoy,2012,not_provided_by_source,586712,274,586438
financial.indicator.equity_yoy,2013,not_provided_by_source,587580,238,587342
financial.indicator.equity_yoy,2014,not_provided_by_source,620068,265,619803
financial.indicator.equity_yoy,2015,not_provided_by_source,665185,257,664928
financial.indicator.equity_yoy,2016,not_provided_by_source,704146,258,703888
financial.indicator.equity_yoy,2017,not_provided_by_source,799069,757,798312
financial.indicator.equity_yoy,2018,not_provided_by_source,856805,1845,854960
financial.indicator.equity_yoy,2019,not_provided_by_source,890261,1603,888658
financial.indicator.equity_yoy,2020,not_provided_by_source,952002,3519,948483
financial.indicator.equity_yoy,2021,not_provided_by_source,1062390,824,1061566
financial.indicator.equity_yoy,2022,not_provided_by_source,1149262,2460,1146802
financial.indicator.equity_yoy,2023,not_provided_by_source,1211954,366068,845886
financial.indicator.equity_yoy,2024,not_provided_by_source,1236332,1047345,188987
financial.indicator.equity_yoy,2025,not_provided_by_source,1251467,887150,364317
financial.indicator.equity_yoy,2026,not_provided_by_source,868253,654318,213935
financial.indicator.expense_of_sales,2010,not_provided_by_source,452712,83,452629
financial.indicator.expense_of_sales,2011,not_provided_by_source,536606,244,536362
financial.indicator.expense_of_sales,2012,not_provided_by_source,586712,274,586438
financial.indicator.expense_of_sales,2013,not_provided_by_source,587580,238,587342
financial.indicator.expense_of_sales,2014,not_provided_by_source,620068,265,619803
financial.indicator.expense_of_sales,2015,not_provided_by_source,665185,257,664928
financial.indicator.expense_of_sales,2016,not_provided_by_source,704146,258,703888
financial.indicator.expense_of_sales,2017,not_provided_by_source,799069,757,798312
financial.indicator.expense_of_sales,2018,not_provided_by_source,856805,1845,854960
financial.indicator.expense_of_sales,2019,not_provided_by_source,890261,1603,888658
financial.indicator.expense_of_sales,2020,not_provided_by_source,952002,3436,948566
financial.indicator.expense_of_sales,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.expense_of_sales,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.expense_of_sales,2023,not_provided_by_source,1211954,366932,845022
financial.indicator.expense_of_sales,2024,not_provided_by_source,1236332,1039644,196688
financial.indicator.expense_of_sales,2025,not_provided_by_source,1251467,875230,376237
financial.indicator.expense_of_sales,2026,not_provided_by_source,868253,646391,221862
financial.indicator.extra_item,2010,not_provided_by_source,452712,83,452629
financial.indicator.extra_item,2011,not_provided_by_source,536606,244,536362
financial.indicator.extra_item,2012,not_provided_by_source,586712,274,586438
financial.indicator.extra_item,2013,not_provided_by_source,587580,238,587342
financial.indicator.extra_item,2014,not_provided_by_source,620068,265,619803
financial.indicator.extra_item,2015,not_provided_by_source,665185,257,664928
financial.indicator.extra_item,2016,not_provided_by_source,704146,258,703888
financial.indicator.extra_item,2017,not_provided_by_source,799069,757,798312
financial.indicator.extra_item,2018,not_provided_by_source,856805,1845,854960
financial.indicator.extra_item,2019,not_provided_by_source,890261,1603,888658
financial.indicator.extra_item,2020,not_provided_by_source,952002,3557,948445
financial.indicator.extra_item,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.extra_item,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.extra_item,2023,not_provided_by_source,1211954,374060,837894
financial.indicator.extra_item,2024,not_provided_by_source,1236332,1060036,176296
financial.indicator.extra_item,2025,not_provided_by_source,1251467,894989,356478
financial.indicator.extra_item,2026,not_provided_by_source,868253,660814,207439
financial.indicator.fa_turn,2010,not_provided_by_source,452712,83,452629
financial.indicator.fa_turn,2011,not_provided_by_source,536606,244,536362
financial.indicator.fa_turn,2012,not_provided_by_source,586712,274,586438
financial.indicator.fa_turn,2013,not_provided_by_source,587580,238,587342
financial.indicator.fa_turn,2014,not_provided_by_source,620068,265,619803
financial.indicator.fa_turn,2015,not_provided_by_source,665185,257,664928
financial.indicator.fa_turn,2016,not_provided_by_source,704146,258,703888
financial.indicator.fa_turn,2017,not_provided_by_source,799069,757,798312
financial.indicator.fa_turn,2018,not_provided_by_source,856805,1845,854960
financial.indicator.fa_turn,2019,not_provided_by_source,890261,1603,888658
financial.indicator.fa_turn,2020,not_provided_by_source,952002,3436,948566
financial.indicator.fa_turn,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.fa_turn,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.fa_turn,2023,not_provided_by_source,1211954,366975,844979
financial.indicator.fa_turn,2024,not_provided_by_source,1236332,1039925,196407
financial.indicator.fa_turn,2025,not_provided_by_source,1251467,875623,375844
financial.indicator.fa_turn,2026,not_provided_by_source,868253,646619,221634
financial.indicator.fcfe,2010,not_provided_by_source,452712,83,452629
financial.indicator.fcfe,2011,not_provided_by_source,536606,244,536362
financial.indicator.fcfe,2012,not_provided_by_source,586712,274,586438
financial.indicator.fcfe,2013,not_provided_by_source,587580,238,587342
financial.indicator.fcfe,2014,not_provided_by_source,620068,265,619803
financial.indicator.fcfe,2015,not_provided_by_source,665185,257,664928
financial.indicator.fcfe,2016,not_provided_by_source,704146,258,703888
financial.indicator.fcfe,2017,not_provided_by_source,799069,757,798312
financial.indicator.fcfe,2018,not_provided_by_source,856805,1845,854960
financial.indicator.fcfe,2019,not_provided_by_source,890261,1603,888658
financial.indicator.fcfe,2020,not_provided_by_source,952002,3436,948566
financial.indicator.fcfe,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.fcfe,2022,not_provided_by_source,1149262,2414,1146848
financial.indicator.fcfe,2023,not_provided_by_source,1211954,366213,845741
financial.indicator.fcfe,2024,not_provided_by_source,1236332,1036270,200062
financial.indicator.fcfe,2025,not_provided_by_source,1251467,872330,379137
financial.indicator.fcfe,2026,not_provided_by_source,868253,645449,222804
financial.indicator.fcfe_ps,2010,not_provided_by_source,452712,83,452629
financial.indicator.fcfe_ps,2011,not_provided_by_source,536606,244,536362
financial.indicator.fcfe_ps,2012,not_provided_by_source,586712,274,586438
financial.indicator.fcfe_ps,2013,not_provided_by_source,587580,238,587342
financial.indicator.fcfe_ps,2014,not_provided_by_source,620068,265,619803
financial.indicator.fcfe_ps,2015,not_provided_by_source,665185,257,664928
financial.indicator.fcfe_ps,2016,not_provided_by_source,704146,258,703888
financial.indicator.fcfe_ps,2017,not_provided_by_source,799069,757,798312
financial.indicator.fcfe_ps,2018,not_provided_by_source,856805,1845,854960
financial.indicator.fcfe_ps,2019,not_provided_by_source,890261,1603,888658
financial.indicator.fcfe_ps,2020,not_provided_by_source,952002,3436,948566
financial.indicator.fcfe_ps,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.fcfe_ps,2022,not_provided_by_source,1149262,2414,1146848
financial.indicator.fcfe_ps,2023,not_provided_by_source,1211954,366213,845741
financial.indicator.fcfe_ps,2024,not_provided_by_source,1236332,1036270,200062
financial.indicator.fcfe_ps,2025,not_provided_by_source,1251467,872262,379205
financial.indicator.fcfe_ps,2026,not_provided_by_source,868253,645402,222851
financial.indicator.fcff,2010,not_provided_by_source,452712,83,452629
financial.indicator.fcff,2011,not_provided_by_source,536606,244,536362
financial.indicator.fcff,2012,not_provided_by_source,586712,274,586438
financial.indicator.fcff,2013,not_provided_by_source,587580,238,587342
financial.indicator.fcff,2014,not_provided_by_source,620068,265,619803
financial.indicator.fcff,2015,not_provided_by_source,665185,257,664928
financial.indicator.fcff,2016,not_provided_by_source,704146,258,703888
financial.indicator.fcff,2017,not_provided_by_source,799069,757,798312
financial.indicator.fcff,2018,not_provided_by_source,856805,1845,854960
financial.indicator.fcff,2019,not_provided_by_source,890261,1603,888658
financial.indicator.fcff,2020,not_provided_by_source,952002,3436,948566
financial.indicator.fcff,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.fcff,2022,not_provided_by_source,1149262,2414,1146848
financial.indicator.fcff,2023,not_provided_by_source,1211954,366213,845741
financial.indicator.fcff,2024,not_provided_by_source,1236332,1036270,200062
financial.indicator.fcff,2025,not_provided_by_source,1251467,872330,379137
financial.indicator.fcff,2026,not_provided_by_source,868253,645449,222804
financial.indicator.fcff_ps,2010,not_provided_by_source,452712,83,452629
financial.indicator.fcff_ps,2011,not_provided_by_source,536606,244,536362
financial.indicator.fcff_ps,2012,not_provided_by_source,586712,274,586438
financial.indicator.fcff_ps,2013,not_provided_by_source,587580,238,587342
financial.indicator.fcff_ps,2014,not_provided_by_source,620068,265,619803
financial.indicator.fcff_ps,2015,not_provided_by_source,665185,257,664928
financial.indicator.fcff_ps,2016,not_provided_by_source,704146,258,703888
financial.indicator.fcff_ps,2017,not_provided_by_source,799069,757,798312
financial.indicator.fcff_ps,2018,not_provided_by_source,856805,1845,854960
financial.indicator.fcff_ps,2019,not_provided_by_source,890261,1603,888658
financial.indicator.fcff_ps,2020,not_provided_by_source,952002,3436,948566
financial.indicator.fcff_ps,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.fcff_ps,2022,not_provided_by_source,1149262,2414,1146848
financial.indicator.fcff_ps,2023,not_provided_by_source,1211954,366213,845741
financial.indicator.fcff_ps,2024,not_provided_by_source,1236332,1036270,200062
financial.indicator.fcff_ps,2025,not_provided_by_source,1251467,872262,379205
financial.indicator.fcff_ps,2026,not_provided_by_source,868253,645402,222851
financial.indicator.finaexp_of_gr,2010,not_provided_by_source,452712,83,452629
financial.indicator.finaexp_of_gr,2011,not_provided_by_source,536606,244,536362
financial.indicator.finaexp_of_gr,2012,not_provided_by_source,586712,274,586438
financial.indicator.finaexp_of_gr,2013,not_provided_by_source,587580,238,587342
financial.indicator.finaexp_of_gr,2014,not_provided_by_source,620068,265,619803
financial.indicator.finaexp_of_gr,2015,not_provided_by_source,665185,257,664928
financial.indicator.finaexp_of_gr,2016,not_provided_by_source,704146,258,703888
financial.indicator.finaexp_of_gr,2017,not_provided_by_source,799069,757,798312
financial.indicator.finaexp_of_gr,2018,not_provided_by_source,856805,1845,854960
financial.indicator.finaexp_of_gr,2019,not_provided_by_source,890261,1603,888658
financial.indicator.finaexp_of_gr,2020,not_provided_by_source,952002,3436,948566
financial.indicator.finaexp_of_gr,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.finaexp_of_gr,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.finaexp_of_gr,2023,not_provided_by_source,1211954,366851,845103
financial.indicator.finaexp_of_gr,2024,not_provided_by_source,1236332,1039402,196930
financial.indicator.finaexp_of_gr,2025,not_provided_by_source,1251467,874948,376519
financial.indicator.finaexp_of_gr,2026,not_provided_by_source,868253,646141,222112
financial.indicator.fixed_assets,2010,not_provided_by_source,452712,83,452629
financial.indicator.fixed_assets,2011,not_provided_by_source,536606,244,536362
financial.indicator.fixed_assets,2012,not_provided_by_source,586712,274,586438
financial.indicator.fixed_assets,2013,not_provided_by_source,587580,238,587342
financial.indicator.fixed_assets,2014,not_provided_by_source,620068,265,619803
financial.indicator.fixed_assets,2015,not_provided_by_source,665185,257,664928
financial.indicator.fixed_assets,2016,not_provided_by_source,704146,258,703888
financial.indicator.fixed_assets,2017,not_provided_by_source,799069,757,798312
financial.indicator.fixed_assets,2018,not_provided_by_source,856805,1845,854960
financial.indicator.fixed_assets,2019,not_provided_by_source,890261,1603,888658
financial.indicator.fixed_assets,2020,not_provided_by_source,952002,3557,948445
financial.indicator.fixed_assets,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.fixed_assets,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.fixed_assets,2023,not_provided_by_source,1211954,374105,837849
financial.indicator.fixed_assets,2024,not_provided_by_source,1236332,1060176,176156
financial.indicator.fixed_assets,2025,not_provided_by_source,1251467,895068,356399
financial.indicator.fixed_assets,2026,not_provided_by_source,868253,660923,207330
financial.indicator.gc_of_gr,2010,not_provided_by_source,452712,83,452629
financial.indicator.gc_of_gr,2011,not_provided_by_source,536606,244,536362
financial.indicator.gc_of_gr,2012,not_provided_by_source,586712,274,586438
financial.indicator.gc_of_gr,2013,not_provided_by_source,587580,238,587342
financial.indicator.gc_of_gr,2014,not_provided_by_source,620068,265,619803
financial.indicator.gc_of_gr,2015,not_provided_by_source,665185,257,664928
financial.indicator.gc_of_gr,2016,not_provided_by_source,704146,258,703888
financial.indicator.gc_of_gr,2017,not_provided_by_source,799069,757,798312
financial.indicator.gc_of_gr,2018,not_provided_by_source,856805,1845,854960
financial.indicator.gc_of_gr,2019,not_provided_by_source,890261,1603,888658
financial.indicator.gc_of_gr,2020,not_provided_by_source,952002,3436,948566
financial.indicator.gc_of_gr,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.gc_of_gr,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.gc_of_gr,2023,not_provided_by_source,1211954,366975,844979
financial.indicator.gc_of_gr,2024,not_provided_by_source,1236332,1039886,196446
financial.indicator.gc_of_gr,2025,not_provided_by_source,1251467,875422,376045
financial.indicator.gc_of_gr,2026,not_provided_by_source,868253,646491,221762
financial.indicator.gross_profit,2010,not_provided_by_source,452712,83,452629
financial.indicator.gross_profit,2011,not_provided_by_source,536606,244,536362
financial.indicator.gross_profit,2012,not_provided_by_source,586712,274,586438
financial.indicator.gross_profit,2013,not_provided_by_source,587580,238,587342
financial.indicator.gross_profit,2014,not_provided_by_source,620068,265,619803
financial.indicator.gross_profit,2015,not_provided_by_source,665185,257,664928
financial.indicator.gross_profit,2016,not_provided_by_source,704146,258,703888
financial.indicator.gross_profit,2017,not_provided_by_source,799069,757,798312
financial.indicator.gross_profit,2018,not_provided_by_source,856805,1845,854960
financial.indicator.gross_profit,2019,not_provided_by_source,890261,1603,888658
financial.indicator.gross_profit,2020,not_provided_by_source,952002,3436,948566
financial.indicator.gross_profit,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.gross_profit,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.gross_profit,2023,not_provided_by_source,1211954,366680,845274
financial.indicator.gross_profit,2024,not_provided_by_source,1236332,1039241,197091
financial.indicator.gross_profit,2025,not_provided_by_source,1251467,874998,376469
financial.indicator.gross_profit,2026,not_provided_by_source,868253,646235,222018
financial.indicator.gross_profit_margin,2010,not_provided_by_source,452712,83,452629
financial.indicator.gross_profit_margin,2011,not_provided_by_source,536606,244,536362
financial.indicator.gross_profit_margin,2012,not_provided_by_source,586712,274,586438
financial.indicator.gross_profit_margin,2013,not_provided_by_source,587580,238,587342
financial.indicator.gross_profit_margin,2014,not_provided_by_source,620068,265,619803
financial.indicator.gross_profit_margin,2015,not_provided_by_source,665185,257,664928
financial.indicator.gross_profit_margin,2016,not_provided_by_source,704146,258,703888
financial.indicator.gross_profit_margin,2017,not_provided_by_source,799069,757,798312
financial.indicator.gross_profit_margin,2018,not_provided_by_source,856805,1845,854960
financial.indicator.gross_profit_margin,2019,not_provided_by_source,890261,1603,888658
financial.indicator.gross_profit_margin,2020,not_provided_by_source,952002,3436,948566
financial.indicator.gross_profit_margin,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.gross_profit_margin,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.gross_profit_margin,2023,not_provided_by_source,1211954,366680,845274
financial.indicator.gross_profit_margin,2024,not_provided_by_source,1236332,1039202,197130
financial.indicator.gross_profit_margin,2025,not_provided_by_source,1251467,874998,376469
financial.indicator.gross_profit_margin,2026,not_provided_by_source,868253,646235,222018
financial.indicator.impai_ttm,2010,not_provided_by_source,452712,83,452629
financial.indicator.impai_ttm,2011,not_provided_by_source,536606,244,536362
financial.indicator.impai_ttm,2012,not_provided_by_source,586712,274,586438
financial.indicator.impai_ttm,2013,not_provided_by_source,587580,238,587342
financial.indicator.impai_ttm,2014,not_provided_by_source,620068,265,619803
financial.indicator.impai_ttm,2015,not_provided_by_source,665185,257,664928
financial.indicator.impai_ttm,2016,not_provided_by_source,704146,258,703888
financial.indicator.impai_ttm,2017,not_provided_by_source,799069,676,798393
financial.indicator.impai_ttm,2018,not_provided_by_source,856805,1758,855047
financial.indicator.impai_ttm,2019,not_provided_by_source,890261,1267,888994
financial.indicator.impai_ttm,2020,not_provided_by_source,952002,1275,950727
financial.indicator.impai_ttm,2021,not_provided_by_source,1062390,453,1061937
financial.indicator.impai_ttm,2022,not_provided_by_source,1149262,1825,1147437
financial.indicator.impai_ttm,2023,not_provided_by_source,1211954,296965,914989
financial.indicator.impai_ttm,2024,not_provided_by_source,1236332,827520,408812
financial.indicator.impai_ttm,2025,not_provided_by_source,1251467,732632,518835
financial.indicator.impai_ttm,2026,not_provided_by_source,868253,534843,333410
financial.indicator.int_to_talcap,2010,not_provided_by_source,452712,83,452629
financial.indicator.int_to_talcap,2011,not_provided_by_source,536606,244,536362
financial.indicator.int_to_talcap,2012,not_provided_by_source,586712,274,586438
financial.indicator.int_to_talcap,2013,not_provided_by_source,587580,238,587342
financial.indicator.int_to_talcap,2014,not_provided_by_source,620068,265,619803
financial.indicator.int_to_talcap,2015,not_provided_by_source,665185,257,664928
financial.indicator.int_to_talcap,2016,not_provided_by_source,704146,258,703888
financial.indicator.int_to_talcap,2017,not_provided_by_source,799069,757,798312
financial.indicator.int_to_talcap,2018,not_provided_by_source,856805,1845,854960
financial.indicator.int_to_talcap,2019,not_provided_by_source,890261,1603,888658
financial.indicator.int_to_talcap,2020,not_provided_by_source,952002,3436,948566
financial.indicator.int_to_talcap,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.int_to_talcap,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.int_to_talcap,2023,not_provided_by_source,1211954,366688,845266
financial.indicator.int_to_talcap,2024,not_provided_by_source,1236332,1038897,197435
financial.indicator.int_to_talcap,2025,not_provided_by_source,1251467,874764,376703
financial.indicator.int_to_talcap,2026,not_provided_by_source,868253,645923,222330
financial.indicator.interest_expense,2010,not_provided_by_source,452712,32,452680
financial.indicator.interest_expense,2011,not_provided_by_source,536606,52,536554
financial.indicator.interest_expense,2012,not_provided_by_source,586712,50,586662
financial.indicator.interest_expense,2013,not_provided_by_source,587580,53,587527
financial.indicator.interest_expense,2014,not_provided_by_source,620068,77,619991
financial.indicator.interest_expense,2015,not_provided_by_source,665185,68,665117
financial.indicator.interest_expense,2016,not_provided_by_source,704146,71,704075
financial.indicator.interest_expense,2017,not_provided_by_source,799069,178,798891
financial.indicator.interest_expense,2018,not_provided_by_source,856805,637,856168
financial.indicator.interest_expense,2019,not_provided_by_source,890261,1297,888964
financial.indicator.interest_expense,2020,not_provided_by_source,952002,3077,948925
financial.indicator.interest_expense,2021,not_provided_by_source,1062390,693,1061697
financial.indicator.interest_expense,2022,not_provided_by_source,1149262,2438,1146824
financial.indicator.interest_expense,2023,not_provided_by_source,1211954,351632,860322
financial.indicator.interest_expense,2024,not_provided_by_source,1236332,974326,262006
financial.indicator.interest_expense,2025,not_provided_by_source,1251467,829985,421482
financial.indicator.interest_expense,2026,not_provided_by_source,868253,608664,259589
financial.indicator.interestdebt,2010,not_provided_by_source,452712,83,452629
financial.indicator.interestdebt,2011,not_provided_by_source,536606,244,536362
financial.indicator.interestdebt,2012,not_provided_by_source,586712,274,586438
financial.indicator.interestdebt,2013,not_provided_by_source,587580,238,587342
financial.indicator.interestdebt,2014,not_provided_by_source,620068,265,619803
financial.indicator.interestdebt,2015,not_provided_by_source,665185,257,664928
financial.indicator.interestdebt,2016,not_provided_by_source,704146,258,703888
financial.indicator.interestdebt,2017,not_provided_by_source,799069,757,798312
financial.indicator.interestdebt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.interestdebt,2019,not_provided_by_source,890261,1603,888658
financial.indicator.interestdebt,2020,not_provided_by_source,952002,3436,948566
financial.indicator.interestdebt,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.interestdebt,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.interestdebt,2023,not_provided_by_source,1211954,367020,844934
financial.indicator.interestdebt,2024,not_provided_by_source,1236332,1040163,196169
financial.indicator.interestdebt,2025,not_provided_by_source,1251467,875469,375998
financial.indicator.interestdebt,2026,not_provided_by_source,868253,646601,221652
financial.indicator.inv_turn,2010,not_provided_by_source,452712,83,452629
financial.indicator.inv_turn,2011,not_provided_by_source,536606,244,536362
financial.indicator.inv_turn,2012,not_provided_by_source,586712,274,586438
financial.indicator.inv_turn,2013,not_provided_by_source,587580,238,587342
financial.indicator.inv_turn,2014,not_provided_by_source,620068,265,619803
financial.indicator.inv_turn,2015,not_provided_by_source,665185,257,664928
