field_id,identifier,report_year,company_type,source_observation_rows,source_non_null,source_null
financial.indicator.current_exint,current_exint,2015,not_provided_by_source,27586,26061,1525
financial.indicator.current_exint,current_exint,2016,not_provided_by_source,31074,28253,2821
financial.indicator.current_exint,current_exint,2017,not_provided_by_source,32844,31071,1773
financial.indicator.current_exint,current_exint,2018,not_provided_by_source,33975,32415,1560
financial.indicator.current_exint,current_exint,2019,not_provided_by_source,36005,33686,2319
financial.indicator.current_exint,current_exint,2020,not_provided_by_source,38841,36124,2717
financial.indicator.current_exint,current_exint,2021,not_provided_by_source,40961,38640,2321
financial.indicator.current_exint,current_exint,2022,not_provided_by_source,41878,39964,1914
financial.indicator.current_exint,current_exint,2023,not_provided_by_source,28609,27770,839
financial.indicator.current_exint,current_exint,2024,not_provided_by_source,24134,23425,709
financial.indicator.current_exint,current_exint,2025,not_provided_by_source,26352,25784,568
financial.indicator.current_exint,current_exint,2026,not_provided_by_source,15888,15596,292
financial.indicator.current_ratio,current_ratio,1990,not_provided_by_source,284,176,108
financial.indicator.current_ratio,current_ratio,1991,not_provided_by_source,372,268,104
financial.indicator.current_ratio,current_ratio,1992,not_provided_by_source,626,578,48
financial.indicator.current_ratio,current_ratio,1993,not_provided_by_source,1362,1270,92
financial.indicator.current_ratio,current_ratio,1994,not_provided_by_source,2056,2022,34
financial.indicator.current_ratio,current_ratio,1995,not_provided_by_source,2333,2319,14
financial.indicator.current_ratio,current_ratio,1996,not_provided_by_source,2899,2867,32
financial.indicator.current_ratio,current_ratio,1997,not_provided_by_source,3711,3621,90
financial.indicator.current_ratio,current_ratio,1998,not_provided_by_source,3934,3904,30
financial.indicator.current_ratio,current_ratio,1999,not_provided_by_source,4456,4274,182
financial.indicator.current_ratio,current_ratio,2000,not_provided_by_source,4904,4702,202
financial.indicator.current_ratio,current_ratio,2001,not_provided_by_source,5803,5337,466
financial.indicator.current_ratio,current_ratio,2002,not_provided_by_source,10138,9896,242
financial.indicator.current_ratio,current_ratio,2003,not_provided_by_source,11038,10237,801
financial.indicator.current_ratio,current_ratio,2004,not_provided_by_source,11591,11194,397
financial.indicator.current_ratio,current_ratio,2005,not_provided_by_source,11984,11550,434
financial.indicator.current_ratio,current_ratio,2006,not_provided_by_source,13014,12211,803
financial.indicator.current_ratio,current_ratio,2007,not_provided_by_source,14483,13642,841
financial.indicator.current_ratio,current_ratio,2008,not_provided_by_source,15481,14719,762
financial.indicator.current_ratio,current_ratio,2009,not_provided_by_source,17455,15730,1725
financial.indicator.current_ratio,current_ratio,2010,not_provided_by_source,18522,17671,851
financial.indicator.current_ratio,current_ratio,2011,not_provided_by_source,21209,20468,741
financial.indicator.current_ratio,current_ratio,2012,not_provided_by_source,22867,22040,827
financial.indicator.current_ratio,current_ratio,2013,not_provided_by_source,23933,23065,868
financial.indicator.current_ratio,current_ratio,2014,not_provided_by_source,25674,24578,1096
financial.indicator.current_ratio,current_ratio,2015,not_provided_by_source,27586,26272,1314
financial.indicator.current_ratio,current_ratio,2016,not_provided_by_source,31074,28529,2545
financial.indicator.current_ratio,current_ratio,2017,not_provided_by_source,32844,31358,1486
financial.indicator.current_ratio,current_ratio,2018,not_provided_by_source,33975,32637,1338
financial.indicator.current_ratio,current_ratio,2019,not_provided_by_source,36005,33890,2115
financial.indicator.current_ratio,current_ratio,2020,not_provided_by_source,38841,36290,2551
financial.indicator.current_ratio,current_ratio,2021,not_provided_by_source,40961,38810,2151
financial.indicator.current_ratio,current_ratio,2022,not_provided_by_source,41878,40151,1727
financial.indicator.current_ratio,current_ratio,2023,not_provided_by_source,28609,27861,748
financial.indicator.current_ratio,current_ratio,2024,not_provided_by_source,24134,23521,613
financial.indicator.current_ratio,current_ratio,2025,not_provided_by_source,26352,25868,484
financial.indicator.current_ratio,current_ratio,2026,not_provided_by_source,15888,15625,263
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,1990,not_provided_by_source,284,114,170
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,1991,not_provided_by_source,372,178,194
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,1992,not_provided_by_source,626,520,106
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,1993,not_provided_by_source,1362,1178,184
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,1994,not_provided_by_source,2056,1980,76
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,1995,not_provided_by_source,2333,2315,18
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,1996,not_provided_by_source,2899,2865,34
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,1997,not_provided_by_source,3711,3623,88
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,1998,not_provided_by_source,3934,3904,30
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,1999,not_provided_by_source,4456,4272,184
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2000,not_provided_by_source,4904,4700,204
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2001,not_provided_by_source,5803,5335,468
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2002,not_provided_by_source,10138,9890,248
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2003,not_provided_by_source,11038,10237,801
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2004,not_provided_by_source,11591,11192,399
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2005,not_provided_by_source,11984,11536,448
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2006,not_provided_by_source,13014,12195,819
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2007,not_provided_by_source,14483,13628,855
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2008,not_provided_by_source,15481,14711,770
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2009,not_provided_by_source,17455,15722,1733
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2010,not_provided_by_source,18522,17675,847
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2011,not_provided_by_source,21209,20460,749
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2012,not_provided_by_source,22867,22018,849
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2013,not_provided_by_source,23933,23009,924
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2014,not_provided_by_source,25674,24506,1168
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2015,not_provided_by_source,27586,26149,1437
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2016,not_provided_by_source,31074,28311,2763
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2017,not_provided_by_source,32844,31133,1711
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2018,not_provided_by_source,33975,32433,1542
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2019,not_provided_by_source,36005,33708,2297
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2020,not_provided_by_source,38841,36124,2717
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2021,not_provided_by_source,40961,38640,2321
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2022,not_provided_by_source,41878,39981,1897
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2023,not_provided_by_source,28609,27775,834
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2024,not_provided_by_source,24134,23428,706
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2025,not_provided_by_source,26352,25781,571
financial.indicator.currentdebt_to_debt,currentdebt_to_debt,2026,not_provided_by_source,15888,15596,292
financial.indicator.daa,daa,1990,not_provided_by_source,284,0,284
financial.indicator.daa,daa,1991,not_provided_by_source,372,0,372
financial.indicator.daa,daa,1992,not_provided_by_source,626,0,626
financial.indicator.daa,daa,1993,not_provided_by_source,1362,0,1362
financial.indicator.daa,daa,1994,not_provided_by_source,2056,0,2056
financial.indicator.daa,daa,1995,not_provided_by_source,2333,0,2333
financial.indicator.daa,daa,1996,not_provided_by_source,2899,2,2897
financial.indicator.daa,daa,1997,not_provided_by_source,3711,10,3701
financial.indicator.daa,daa,1998,not_provided_by_source,3934,2283,1651
financial.indicator.daa,daa,1999,not_provided_by_source,4456,2745,1711
financial.indicator.daa,daa,2000,not_provided_by_source,4904,4436,468
financial.indicator.daa,daa,2001,not_provided_by_source,5803,4727,1076
financial.indicator.daa,daa,2002,not_provided_by_source,10138,5121,5017
financial.indicator.daa,daa,2003,not_provided_by_source,11038,10148,890
financial.indicator.daa,daa,2004,not_provided_by_source,11591,10997,594
financial.indicator.daa,daa,2005,not_provided_by_source,11984,11454,530
financial.indicator.daa,daa,2006,not_provided_by_source,13014,6570,6444
financial.indicator.daa,daa,2007,not_provided_by_source,14483,7904,6579
financial.indicator.daa,daa,2008,not_provided_by_source,15481,8207,7274
financial.indicator.daa,daa,2009,not_provided_by_source,17455,9022,8433
financial.indicator.daa,daa,2010,not_provided_by_source,18522,9640,8882
financial.indicator.daa,daa,2011,not_provided_by_source,21209,10672,10537
financial.indicator.daa,daa,2012,not_provided_by_source,22867,11560,11307
financial.indicator.daa,daa,2013,not_provided_by_source,23933,12680,11253
financial.indicator.daa,daa,2014,not_provided_by_source,25674,14092,11582
financial.indicator.daa,daa,2015,not_provided_by_source,27586,15144,12442
financial.indicator.daa,daa,2016,not_provided_by_source,31074,16732,14342
financial.indicator.daa,daa,2017,not_provided_by_source,32844,17798,15046
financial.indicator.daa,daa,2018,not_provided_by_source,33975,18355,15620
financial.indicator.daa,daa,2019,not_provided_by_source,36005,19364,16641
financial.indicator.daa,daa,2020,not_provided_by_source,38841,20636,18205
financial.indicator.daa,daa,2021,not_provided_by_source,40961,21129,19832
financial.indicator.daa,daa,2022,not_provided_by_source,41878,21217,20661
financial.indicator.daa,daa,2023,not_provided_by_source,28609,12329,16280
financial.indicator.daa,daa,2024,not_provided_by_source,24134,11967,12167
financial.indicator.daa,daa,2025,not_provided_by_source,26352,12339,14013
financial.indicator.daa,daa,2026,not_provided_by_source,15888,9534,6354
financial.indicator.debt_to_assets,debt_to_assets,1990,not_provided_by_source,284,126,158
financial.indicator.debt_to_assets,debt_to_assets,1991,not_provided_by_source,372,200,172
financial.indicator.debt_to_assets,debt_to_assets,1992,not_provided_by_source,626,530,96
financial.indicator.debt_to_assets,debt_to_assets,1993,not_provided_by_source,1362,1216,146
financial.indicator.debt_to_assets,debt_to_assets,1994,not_provided_by_source,2056,2002,54
financial.indicator.debt_to_assets,debt_to_assets,1995,not_provided_by_source,2333,2325,8
financial.indicator.debt_to_assets,debt_to_assets,1996,not_provided_by_source,2899,2877,22
financial.indicator.debt_to_assets,debt_to_assets,1997,not_provided_by_source,3711,3637,74
financial.indicator.debt_to_assets,debt_to_assets,1998,not_provided_by_source,3934,3916,18
financial.indicator.debt_to_assets,debt_to_assets,1999,not_provided_by_source,4456,4290,166
financial.indicator.debt_to_assets,debt_to_assets,2000,not_provided_by_source,4904,4724,180
financial.indicator.debt_to_assets,debt_to_assets,2001,not_provided_by_source,5803,5369,434
financial.indicator.debt_to_assets,debt_to_assets,2002,not_provided_by_source,10138,9954,184
financial.indicator.debt_to_assets,debt_to_assets,2003,not_provided_by_source,11038,10319,719
financial.indicator.debt_to_assets,debt_to_assets,2004,not_provided_by_source,11591,11286,305
financial.indicator.debt_to_assets,debt_to_assets,2005,not_provided_by_source,11984,11654,330
financial.indicator.debt_to_assets,debt_to_assets,2006,not_provided_by_source,13014,12382,632
financial.indicator.debt_to_assets,debt_to_assets,2007,not_provided_by_source,14483,13922,561
financial.indicator.debt_to_assets,debt_to_assets,2008,not_provided_by_source,15481,15099,382
financial.indicator.debt_to_assets,debt_to_assets,2009,not_provided_by_source,17455,16144,1311
financial.indicator.debt_to_assets,debt_to_assets,2010,not_provided_by_source,18522,18124,398
financial.indicator.debt_to_assets,debt_to_assets,2011,not_provided_by_source,21209,20950,259
financial.indicator.debt_to_assets,debt_to_assets,2012,not_provided_by_source,22867,22534,333
financial.indicator.debt_to_assets,debt_to_assets,2013,not_provided_by_source,23933,23539,394
financial.indicator.debt_to_assets,debt_to_assets,2014,not_provided_by_source,25674,25033,641
financial.indicator.debt_to_assets,debt_to_assets,2015,not_provided_by_source,27586,26758,828
financial.indicator.debt_to_assets,debt_to_assets,2016,not_provided_by_source,31074,29006,2068
financial.indicator.debt_to_assets,debt_to_assets,2017,not_provided_by_source,32844,31898,946
financial.indicator.debt_to_assets,debt_to_assets,2018,not_provided_by_source,33975,33209,766
financial.indicator.debt_to_assets,debt_to_assets,2019,not_provided_by_source,36005,34526,1479
financial.indicator.debt_to_assets,debt_to_assets,2020,not_provided_by_source,38841,36902,1939
financial.indicator.debt_to_assets,debt_to_assets,2021,not_provided_by_source,40961,39445,1516
financial.indicator.debt_to_assets,debt_to_assets,2022,not_provided_by_source,41878,40981,897
financial.indicator.debt_to_assets,debt_to_assets,2023,not_provided_by_source,28609,28428,181
financial.indicator.debt_to_assets,debt_to_assets,2024,not_provided_by_source,24134,23913,221
financial.indicator.debt_to_assets,debt_to_assets,2025,not_provided_by_source,26352,26262,90
financial.indicator.debt_to_assets,debt_to_assets,2026,not_provided_by_source,15888,15872,16
financial.indicator.debt_to_eqt,debt_to_eqt,1990,not_provided_by_source,284,122,162
financial.indicator.debt_to_eqt,debt_to_eqt,1991,not_provided_by_source,372,198,174
financial.indicator.debt_to_eqt,debt_to_eqt,1992,not_provided_by_source,626,526,100
financial.indicator.debt_to_eqt,debt_to_eqt,1993,not_provided_by_source,1362,1212,150
financial.indicator.debt_to_eqt,debt_to_eqt,1994,not_provided_by_source,2056,1996,60
financial.indicator.debt_to_eqt,debt_to_eqt,1995,not_provided_by_source,2333,2325,8
financial.indicator.debt_to_eqt,debt_to_eqt,1996,not_provided_by_source,2899,2873,26
financial.indicator.debt_to_eqt,debt_to_eqt,1997,not_provided_by_source,3711,3635,76
financial.indicator.debt_to_eqt,debt_to_eqt,1998,not_provided_by_source,3934,3904,30
financial.indicator.debt_to_eqt,debt_to_eqt,1999,not_provided_by_source,4456,4252,204
financial.indicator.debt_to_eqt,debt_to_eqt,2000,not_provided_by_source,4904,4674,230
financial.indicator.debt_to_eqt,debt_to_eqt,2001,not_provided_by_source,5803,5261,542
financial.indicator.debt_to_eqt,debt_to_eqt,2002,not_provided_by_source,10138,9774,364
financial.indicator.debt_to_eqt,debt_to_eqt,2003,not_provided_by_source,11038,10083,955
financial.indicator.debt_to_eqt,debt_to_eqt,2004,not_provided_by_source,11591,10932,659
financial.indicator.debt_to_eqt,debt_to_eqt,2005,not_provided_by_source,11984,11156,828
financial.indicator.debt_to_eqt,debt_to_eqt,2006,not_provided_by_source,13014,11752,1262
financial.indicator.debt_to_eqt,debt_to_eqt,2007,not_provided_by_source,14483,13250,1233
financial.indicator.debt_to_eqt,debt_to_eqt,2008,not_provided_by_source,15481,14485,996
financial.indicator.debt_to_eqt,debt_to_eqt,2009,not_provided_by_source,17455,15554,1901
financial.indicator.debt_to_eqt,debt_to_eqt,2010,not_provided_by_source,18522,17570,952
financial.indicator.debt_to_eqt,debt_to_eqt,2011,not_provided_by_source,21209,20447,762
financial.indicator.debt_to_eqt,debt_to_eqt,2012,not_provided_by_source,22867,22078,789
financial.indicator.debt_to_eqt,debt_to_eqt,2013,not_provided_by_source,23933,23201,732
financial.indicator.debt_to_eqt,debt_to_eqt,2014,not_provided_by_source,25674,24770,904
financial.indicator.debt_to_eqt,debt_to_eqt,2015,not_provided_by_source,27586,26491,1095
financial.indicator.debt_to_eqt,debt_to_eqt,2016,not_provided_by_source,31074,28749,2325
financial.indicator.debt_to_eqt,debt_to_eqt,2017,not_provided_by_source,32844,31667,1177
financial.indicator.debt_to_eqt,debt_to_eqt,2018,not_provided_by_source,33975,32843,1132
financial.indicator.debt_to_eqt,debt_to_eqt,2019,not_provided_by_source,36005,33970,2035
financial.indicator.debt_to_eqt,debt_to_eqt,2020,not_provided_by_source,38841,36335,2506
financial.indicator.debt_to_eqt,debt_to_eqt,2021,not_provided_by_source,40961,38843,2118
financial.indicator.debt_to_eqt,debt_to_eqt,2022,not_provided_by_source,41878,40360,1518
financial.indicator.debt_to_eqt,debt_to_eqt,2023,not_provided_by_source,28609,27958,651
financial.indicator.debt_to_eqt,debt_to_eqt,2024,not_provided_by_source,24134,23498,636
financial.indicator.debt_to_eqt,debt_to_eqt,2025,not_provided_by_source,26352,25817,535
financial.indicator.debt_to_eqt,debt_to_eqt,2026,not_provided_by_source,15888,15653,235
financial.indicator.diluted2_eps,diluted2_eps,1990,not_provided_by_source,284,2,282
financial.indicator.diluted2_eps,diluted2_eps,1991,not_provided_by_source,372,4,368
financial.indicator.diluted2_eps,diluted2_eps,1992,not_provided_by_source,626,106,520
financial.indicator.diluted2_eps,diluted2_eps,1993,not_provided_by_source,1362,614,748
financial.indicator.diluted2_eps,diluted2_eps,1994,not_provided_by_source,2056,1646,410
financial.indicator.diluted2_eps,diluted2_eps,1995,not_provided_by_source,2333,2127,206
financial.indicator.diluted2_eps,diluted2_eps,1996,not_provided_by_source,2899,2739,160
financial.indicator.diluted2_eps,diluted2_eps,1997,not_provided_by_source,3711,3531,180
financial.indicator.diluted2_eps,diluted2_eps,1998,not_provided_by_source,3934,3828,106
financial.indicator.diluted2_eps,diluted2_eps,1999,not_provided_by_source,4456,4222,234
financial.indicator.diluted2_eps,diluted2_eps,2000,not_provided_by_source,4904,4666,238
financial.indicator.diluted2_eps,diluted2_eps,2001,not_provided_by_source,5803,5281,522
financial.indicator.diluted2_eps,diluted2_eps,2002,not_provided_by_source,10138,9875,263
financial.indicator.diluted2_eps,diluted2_eps,2003,not_provided_by_source,11038,10480,558
financial.indicator.diluted2_eps,diluted2_eps,2004,not_provided_by_source,11591,11320,271
financial.indicator.diluted2_eps,diluted2_eps,2005,not_provided_by_source,11984,11700,284
financial.indicator.diluted2_eps,diluted2_eps,2006,not_provided_by_source,13014,12429,585
financial.indicator.diluted2_eps,diluted2_eps,2007,not_provided_by_source,14483,13906,577
financial.indicator.diluted2_eps,diluted2_eps,2008,not_provided_by_source,15481,15081,400
financial.indicator.diluted2_eps,diluted2_eps,2009,not_provided_by_source,17455,16124,1331
financial.indicator.diluted2_eps,diluted2_eps,2010,not_provided_by_source,18522,18114,408
financial.indicator.diluted2_eps,diluted2_eps,2011,not_provided_by_source,21209,20929,280
financial.indicator.diluted2_eps,diluted2_eps,2012,not_provided_by_source,22867,22486,381
financial.indicator.diluted2_eps,diluted2_eps,2013,not_provided_by_source,23933,23459,474
financial.indicator.diluted2_eps,diluted2_eps,2014,not_provided_by_source,25674,24974,700
financial.indicator.diluted2_eps,diluted2_eps,2015,not_provided_by_source,27586,26619,967
financial.indicator.diluted2_eps,diluted2_eps,2016,not_provided_by_source,31074,28885,2189
financial.indicator.diluted2_eps,diluted2_eps,2017,not_provided_by_source,32844,31762,1082
financial.indicator.diluted2_eps,diluted2_eps,2018,not_provided_by_source,33975,33147,828
financial.indicator.diluted2_eps,diluted2_eps,2019,not_provided_by_source,36005,34454,1551
financial.indicator.diluted2_eps,diluted2_eps,2020,not_provided_by_source,38841,36880,1961
financial.indicator.diluted2_eps,diluted2_eps,2021,not_provided_by_source,40961,39424,1537
financial.indicator.diluted2_eps,diluted2_eps,2022,not_provided_by_source,41878,40752,1126
financial.indicator.diluted2_eps,diluted2_eps,2023,not_provided_by_source,28609,28304,305
financial.indicator.diluted2_eps,diluted2_eps,2024,not_provided_by_source,24134,23873,261
financial.indicator.diluted2_eps,diluted2_eps,2025,not_provided_by_source,26352,26250,102
financial.indicator.diluted2_eps,diluted2_eps,2026,not_provided_by_source,15888,15864,24
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,1990,not_provided_by_source,284,28,256
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,1991,not_provided_by_source,372,182,190
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,1992,not_provided_by_source,626,274,352
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,1993,not_provided_by_source,1362,728,634
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,1994,not_provided_by_source,2056,1604,452
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,1995,not_provided_by_source,2333,2079,254
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,1996,not_provided_by_source,2899,2695,204
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,1997,not_provided_by_source,3711,3323,388
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,1998,not_provided_by_source,3934,3806,128
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,1999,not_provided_by_source,4456,4122,334
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2000,not_provided_by_source,4904,4522,382
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2001,not_provided_by_source,5803,5059,744
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2002,not_provided_by_source,10138,9725,413
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2003,not_provided_by_source,11038,10099,939
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2004,not_provided_by_source,11591,10753,838
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2005,not_provided_by_source,11984,11046,938
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2006,not_provided_by_source,13014,11388,1626
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2007,not_provided_by_source,14483,12543,1940
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2008,not_provided_by_source,15481,13921,1560
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2009,not_provided_by_source,17455,15279,2176
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2010,not_provided_by_source,18522,17527,995
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2011,not_provided_by_source,21209,19314,1895
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2012,not_provided_by_source,22867,21374,1493
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2013,not_provided_by_source,23933,22453,1480
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2014,not_provided_by_source,25674,24346,1328
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2015,not_provided_by_source,27586,26321,1265
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2016,not_provided_by_source,31074,28241,2833
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2017,not_provided_by_source,32844,31035,1809
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2018,not_provided_by_source,33975,32331,1644
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2019,not_provided_by_source,36005,33824,2181
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2020,not_provided_by_source,38841,36348,2493
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2021,not_provided_by_source,40961,38857,2104
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2022,not_provided_by_source,41878,40397,1481
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2023,not_provided_by_source,28609,27980,629
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2024,not_provided_by_source,24134,23530,604
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2025,not_provided_by_source,26352,25844,508
financial.indicator.dp_assets_to_eqt,dp_assets_to_eqt,2026,not_provided_by_source,15888,15657,231
financial.indicator.dt_eps,dt_eps,1990,not_provided_by_source,284,0,284
financial.indicator.dt_eps,dt_eps,1991,not_provided_by_source,372,0,372
financial.indicator.dt_eps,dt_eps,1992,not_provided_by_source,626,0,626
financial.indicator.dt_eps,dt_eps,1993,not_provided_by_source,1362,0,1362
financial.indicator.dt_eps,dt_eps,1994,not_provided_by_source,2056,0,2056
financial.indicator.dt_eps,dt_eps,1995,not_provided_by_source,2333,0,2333
financial.indicator.dt_eps,dt_eps,1996,not_provided_by_source,2899,0,2899
financial.indicator.dt_eps,dt_eps,1997,not_provided_by_source,3711,0,3711
financial.indicator.dt_eps,dt_eps,1998,not_provided_by_source,3934,0,3934
financial.indicator.dt_eps,dt_eps,1999,not_provided_by_source,4456,0,4456
financial.indicator.dt_eps,dt_eps,2000,not_provided_by_source,4904,0,4904
financial.indicator.dt_eps,dt_eps,2001,not_provided_by_source,5803,0,5803
financial.indicator.dt_eps,dt_eps,2002,not_provided_by_source,10138,0,10138
financial.indicator.dt_eps,dt_eps,2003,not_provided_by_source,11038,4,11034
financial.indicator.dt_eps,dt_eps,2004,not_provided_by_source,11591,198,11393
financial.indicator.dt_eps,dt_eps,2005,not_provided_by_source,11984,370,11614
financial.indicator.dt_eps,dt_eps,2006,not_provided_by_source,13014,10811,2203
financial.indicator.dt_eps,dt_eps,2007,not_provided_by_source,14483,12821,1662
financial.indicator.dt_eps,dt_eps,2008,not_provided_by_source,15481,14221,1260
financial.indicator.dt_eps,dt_eps,2009,not_provided_by_source,17455,15143,2312
financial.indicator.dt_eps,dt_eps,2010,not_provided_by_source,18522,17121,1401
financial.indicator.dt_eps,dt_eps,2011,not_provided_by_source,21209,19649,1560
financial.indicator.dt_eps,dt_eps,2012,not_provided_by_source,22867,21230,1637
financial.indicator.dt_eps,dt_eps,2013,not_provided_by_source,23933,22326,1607
financial.indicator.dt_eps,dt_eps,2014,not_provided_by_source,25674,23735,1939
financial.indicator.dt_eps,dt_eps,2015,not_provided_by_source,27586,25526,2060
financial.indicator.dt_eps,dt_eps,2016,not_provided_by_source,31074,27893,3181
financial.indicator.dt_eps,dt_eps,2017,not_provided_by_source,32844,30523,2321
financial.indicator.dt_eps,dt_eps,2018,not_provided_by_source,33975,31990,1985
financial.indicator.dt_eps,dt_eps,2019,not_provided_by_source,36005,33618,2387
financial.indicator.dt_eps,dt_eps,2020,not_provided_by_source,38841,36211,2630
financial.indicator.dt_eps,dt_eps,2021,not_provided_by_source,40961,38798,2163
financial.indicator.dt_eps,dt_eps,2022,not_provided_by_source,41878,40200,1678
financial.indicator.dt_eps,dt_eps,2023,not_provided_by_source,28609,27240,1369
financial.indicator.dt_eps,dt_eps,2024,not_provided_by_source,24134,23252,882
financial.indicator.dt_eps,dt_eps,2025,not_provided_by_source,26352,25295,1057
financial.indicator.dt_eps,dt_eps,2026,not_provided_by_source,15888,15503,385
financial.indicator.dt_eps_yoy,dt_eps_yoy,1990,not_provided_by_source,284,0,284
financial.indicator.dt_eps_yoy,dt_eps_yoy,1991,not_provided_by_source,372,0,372
financial.indicator.dt_eps_yoy,dt_eps_yoy,1992,not_provided_by_source,626,0,626
financial.indicator.dt_eps_yoy,dt_eps_yoy,1993,not_provided_by_source,1362,0,1362
financial.indicator.dt_eps_yoy,dt_eps_yoy,1994,not_provided_by_source,2056,0,2056
financial.indicator.dt_eps_yoy,dt_eps_yoy,1995,not_provided_by_source,2333,0,2333
financial.indicator.dt_eps_yoy,dt_eps_yoy,1996,not_provided_by_source,2899,0,2899
financial.indicator.dt_eps_yoy,dt_eps_yoy,1997,not_provided_by_source,3711,0,3711
financial.indicator.dt_eps_yoy,dt_eps_yoy,1998,not_provided_by_source,3934,0,3934
financial.indicator.dt_eps_yoy,dt_eps_yoy,1999,not_provided_by_source,4456,0,4456
financial.indicator.dt_eps_yoy,dt_eps_yoy,2000,not_provided_by_source,4904,0,4904
financial.indicator.dt_eps_yoy,dt_eps_yoy,2001,not_provided_by_source,5803,0,5803
financial.indicator.dt_eps_yoy,dt_eps_yoy,2002,not_provided_by_source,10138,0,10138
financial.indicator.dt_eps_yoy,dt_eps_yoy,2003,not_provided_by_source,11038,0,11038
financial.indicator.dt_eps_yoy,dt_eps_yoy,2004,not_provided_by_source,11591,4,11587
financial.indicator.dt_eps_yoy,dt_eps_yoy,2005,not_provided_by_source,11984,200,11784
financial.indicator.dt_eps_yoy,dt_eps_yoy,2006,not_provided_by_source,13014,374,12640
