field_id,report_year,company_type,retained_observation_rows,unavailable_source_fact,out_of_reporting_scope,inapplicable_company_type,out_of_period_scope,eligible_source_null,eligible_source_non_null
financial.balance_sheet.total_assets.latest_reported,1997,2,4,0,0,0,0,0,4
financial.balance_sheet.total_assets.latest_reported,1997,4,2,0,0,0,0,0,2
financial.balance_sheet.total_assets.latest_reported,1998,1,1952,0,0,0,0,0,1952
financial.balance_sheet.total_assets.latest_reported,1998,2,4,0,0,0,0,0,4
financial.balance_sheet.total_assets.latest_reported,1998,4,2,0,0,0,0,0,2
financial.balance_sheet.total_assets.latest_reported,1999,1,2136,0,0,0,0,0,2136
financial.balance_sheet.total_assets.latest_reported,1999,2,6,0,0,0,0,0,6
financial.balance_sheet.total_assets.latest_reported,1999,4,3,0,0,0,0,0,3
financial.balance_sheet.total_assets.latest_reported,2000,1,2351,0,0,0,0,0,2351
financial.balance_sheet.total_assets.latest_reported,2000,2,9,0,0,0,0,0,9
financial.balance_sheet.total_assets.latest_reported,2000,4,3,0,0,0,0,0,3
financial.balance_sheet.total_assets.latest_reported,2001,1,2671,0,0,0,0,0,2671
financial.balance_sheet.total_assets.latest_reported,2001,2,14,0,0,0,0,0,14
financial.balance_sheet.total_assets.latest_reported,2001,4,3,0,0,0,0,0,3
financial.balance_sheet.total_assets.latest_reported,2002,1,4946,0,0,0,0,0,4946
financial.balance_sheet.total_assets.latest_reported,2002,2,24,0,0,0,0,0,24
financial.balance_sheet.total_assets.latest_reported,2002,4,8,0,0,0,0,0,8
financial.balance_sheet.total_assets.latest_reported,2003,1,5232,0,0,0,0,0,5232
financial.balance_sheet.total_assets.latest_reported,2003,2,29,0,0,0,0,0,29
financial.balance_sheet.total_assets.latest_reported,2003,3,2,0,0,0,0,0,2
financial.balance_sheet.total_assets.latest_reported,2003,4,10,0,0,0,0,0,10
financial.balance_sheet.total_assets.latest_reported,2004,1,5648,0,0,0,0,0,5648
financial.balance_sheet.total_assets.latest_reported,2004,2,33,0,0,0,0,0,33
financial.balance_sheet.total_assets.latest_reported,2004,3,3,0,0,0,0,0,3
financial.balance_sheet.total_assets.latest_reported,2004,4,11,0,0,0,0,0,11
financial.balance_sheet.total_assets.latest_reported,2005,1,7518,0,0,0,0,0,7518
financial.balance_sheet.total_assets.latest_reported,2005,2,68,0,0,0,0,0,68
financial.balance_sheet.total_assets.latest_reported,2005,3,10,0,0,0,0,4,6
financial.balance_sheet.total_assets.latest_reported,2005,4,20,0,0,0,0,0,20
financial.balance_sheet.total_assets.latest_reported,2006,1,9031,0,0,0,0,2,9029
financial.balance_sheet.total_assets.latest_reported,2006,2,71,0,0,0,0,0,71
financial.balance_sheet.total_assets.latest_reported,2006,3,9,0,0,0,0,0,9
financial.balance_sheet.total_assets.latest_reported,2006,4,28,0,0,0,0,0,28
financial.balance_sheet.total_assets.latest_reported,2007,1,12166,0,0,0,0,0,12166
financial.balance_sheet.total_assets.latest_reported,2007,2,134,4,0,0,0,0,130
financial.balance_sheet.total_assets.latest_reported,2007,3,22,0,0,0,0,0,22
financial.balance_sheet.total_assets.latest_reported,2007,4,98,0,0,0,0,0,98
financial.balance_sheet.total_assets.latest_reported,2008,1,13106,0,0,0,0,0,13106
financial.balance_sheet.total_assets.latest_reported,2008,2,146,6,0,0,0,0,140
financial.balance_sheet.total_assets.latest_reported,2008,3,25,2,0,0,0,0,23
financial.balance_sheet.total_assets.latest_reported,2008,4,161,0,0,0,0,0,161
financial.balance_sheet.total_assets.latest_reported,2009,1,10534,0,0,0,0,0,10534
financial.balance_sheet.total_assets.latest_reported,2009,2,125,4,0,0,0,0,121
financial.balance_sheet.total_assets.latest_reported,2009,3,19,2,0,0,0,0,17
financial.balance_sheet.total_assets.latest_reported,2009,4,134,0,0,0,0,0,134
financial.balance_sheet.total_assets.latest_reported,2010,1,13659,0,0,0,0,10,13649
financial.balance_sheet.total_assets.latest_reported,2010,2,151,12,0,0,0,0,139
financial.balance_sheet.total_assets.latest_reported,2010,3,19,6,0,0,0,0,13
financial.balance_sheet.total_assets.latest_reported,2010,4,182,0,0,0,0,0,182
financial.balance_sheet.total_assets.latest_reported,2011,1,15788,0,0,0,0,7,15781
financial.balance_sheet.total_assets.latest_reported,2011,2,156,14,0,0,0,0,142
financial.balance_sheet.total_assets.latest_reported,2011,3,23,10,0,0,0,0,13
financial.balance_sheet.total_assets.latest_reported,2011,4,170,0,0,0,0,0,170
financial.balance_sheet.total_assets.latest_reported,2012,1,19490,0,0,0,0,3,19487
financial.balance_sheet.total_assets.latest_reported,2012,2,177,8,0,0,0,0,169
financial.balance_sheet.total_assets.latest_reported,2012,3,29,18,0,0,0,0,11
financial.balance_sheet.total_assets.latest_reported,2012,4,220,2,0,0,0,0,218
financial.balance_sheet.total_assets.latest_reported,2012,7,1,0,0,1,0,0,0
financial.balance_sheet.total_assets.latest_reported,2013,1,17719,0,0,0,0,1,17718
financial.balance_sheet.total_assets.latest_reported,2013,2,155,10,0,0,0,0,145
financial.balance_sheet.total_assets.latest_reported,2013,3,28,16,0,0,0,0,12
financial.balance_sheet.total_assets.latest_reported,2013,4,196,4,0,0,0,0,192
financial.balance_sheet.total_assets.latest_reported,2013,7,1,0,0,1,0,0,0
financial.balance_sheet.total_assets.latest_reported,2014,1,18669,0,0,0,0,7,18662
financial.balance_sheet.total_assets.latest_reported,2014,2,160,10,0,0,0,0,150
financial.balance_sheet.total_assets.latest_reported,2014,3,28,14,0,0,0,0,14
financial.balance_sheet.total_assets.latest_reported,2014,4,189,2,0,0,0,0,187
financial.balance_sheet.total_assets.latest_reported,2014,7,2,0,0,2,0,0,0
financial.balance_sheet.total_assets.latest_reported,2015,1,16787,0,0,0,0,2,16785
financial.balance_sheet.total_assets.latest_reported,2015,2,159,4,0,0,0,0,155
financial.balance_sheet.total_assets.latest_reported,2015,3,23,2,0,0,0,0,21
financial.balance_sheet.total_assets.latest_reported,2015,4,171,0,0,0,0,0,171
financial.balance_sheet.total_assets.latest_reported,2015,7,2,0,0,2,0,0,0
financial.balance_sheet.total_assets.latest_reported,2016,1,21094,0,0,0,0,7,21087
financial.balance_sheet.total_assets.latest_reported,2016,2,222,6,0,0,0,0,216
financial.balance_sheet.total_assets.latest_reported,2016,3,29,0,0,0,0,0,29
financial.balance_sheet.total_assets.latest_reported,2016,4,199,0,0,0,0,0,199
financial.balance_sheet.total_assets.latest_reported,2016,7,3,0,0,3,0,0,0
financial.balance_sheet.total_assets.latest_reported,2017,1,22766,0,0,0,0,2,22764
financial.balance_sheet.total_assets.latest_reported,2017,2,236,4,0,0,0,0,232
financial.balance_sheet.total_assets.latest_reported,2017,3,31,0,0,0,0,0,31
financial.balance_sheet.total_assets.latest_reported,2017,4,215,0,0,0,0,0,215
financial.balance_sheet.total_assets.latest_reported,2017,7,3,0,0,3,0,0,0
financial.balance_sheet.total_assets.latest_reported,2018,1,26849,6,0,0,0,5,26838
financial.balance_sheet.total_assets.latest_reported,2018,2,283,4,0,0,0,0,279
financial.balance_sheet.total_assets.latest_reported,2018,3,40,0,0,0,0,0,40
financial.balance_sheet.total_assets.latest_reported,2018,4,270,0,0,0,0,0,270
financial.balance_sheet.total_assets.latest_reported,2018,7,2,0,0,2,0,0,0
financial.balance_sheet.total_assets.latest_reported,2019,1,24846,74,0,0,0,3,24769
financial.balance_sheet.total_assets.latest_reported,2019,2,253,0,0,0,0,0,253
financial.balance_sheet.total_assets.latest_reported,2019,3,31,0,0,0,0,0,31
financial.balance_sheet.total_assets.latest_reported,2019,4,243,0,0,0,0,0,243
financial.balance_sheet.total_assets.latest_reported,2019,7,4,0,0,4,0,0,0
financial.balance_sheet.total_assets.latest_reported,2020,1,27645,92,0,0,0,3,27550
financial.balance_sheet.total_assets.latest_reported,2020,2,280,0,0,0,0,0,280
financial.balance_sheet.total_assets.latest_reported,2020,3,36,0,0,0,0,0,36
financial.balance_sheet.total_assets.latest_reported,2020,4,254,0,0,0,0,0,254
financial.balance_sheet.total_assets.latest_reported,2020,7,3,0,0,3,0,0,0
financial.balance_sheet.total_assets.latest_reported,2021,1,27375,68,0,0,0,1,27306
financial.balance_sheet.total_assets.latest_reported,2021,2,315,18,0,0,0,0,297
financial.balance_sheet.total_assets.latest_reported,2021,3,41,0,0,0,0,0,41
financial.balance_sheet.total_assets.latest_reported,2021,4,261,2,0,0,0,0,259
financial.balance_sheet.total_assets.latest_reported,2021,7,4,0,0,4,0,0,0
financial.balance_sheet.total_assets.latest_reported,2022,1,26394,2128,0,0,0,1,24265
financial.balance_sheet.total_assets.latest_reported,2022,2,307,122,0,0,0,0,185
financial.balance_sheet.total_assets.latest_reported,2022,3,35,14,0,0,0,0,21
financial.balance_sheet.total_assets.latest_reported,2022,4,229,6,0,0,0,0,223
financial.balance_sheet.total_assets.latest_reported,2022,7,7,0,0,7,0,0,0
financial.balance_sheet.total_assets.latest_reported,2023,1,32691,558,0,0,0,0,32133
financial.balance_sheet.total_assets.latest_reported,2023,2,335,128,0,0,0,0,207
financial.balance_sheet.total_assets.latest_reported,2023,3,37,24,0,0,0,0,13
financial.balance_sheet.total_assets.latest_reported,2023,4,278,4,0,0,0,0,274
financial.balance_sheet.total_assets.latest_reported,2023,7,8,0,0,8,0,0,0
financial.balance_sheet.total_assets.latest_reported,2024,1,21760,1854,0,0,0,0,19906
financial.balance_sheet.total_assets.latest_reported,2024,2,260,134,0,0,0,0,126
financial.balance_sheet.total_assets.latest_reported,2024,3,29,14,0,0,0,0,15
financial.balance_sheet.total_assets.latest_reported,2024,4,186,6,0,0,0,0,180
financial.balance_sheet.total_assets.latest_reported,2024,7,8,0,0,8,0,0,0
financial.balance_sheet.total_assets.latest_reported,2025,1,22233,2244,0,0,0,1,19988
financial.balance_sheet.total_assets.latest_reported,2025,2,257,132,0,0,0,0,125
financial.balance_sheet.total_assets.latest_reported,2025,3,31,22,0,0,0,0,9
financial.balance_sheet.total_assets.latest_reported,2025,4,182,0,0,0,0,0,182
financial.balance_sheet.total_assets.latest_reported,2025,7,13,0,0,13,0,0,0
financial.balance_sheet.total_assets.latest_reported,2026,1,10082,3695,0,0,0,0,6387
financial.balance_sheet.total_assets.latest_reported,2026,2,116,84,0,0,0,0,32
financial.balance_sheet.total_assets.latest_reported,2026,3,13,10,0,0,0,0,3
financial.balance_sheet.total_assets.latest_reported,2026,4,86,32,0,0,0,0,54
financial.balance_sheet.total_assets.latest_reported,2026,7,6,0,0,6,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,1989,1,9,0,0,0,0,7,2
financial.balance_sheet.total_liabilities.latest_reported,1989,2,1,0,0,0,0,0,1
financial.balance_sheet.total_liabilities.latest_reported,1990,1,94,0,0,0,0,32,62
financial.balance_sheet.total_liabilities.latest_reported,1990,2,1,0,0,0,0,0,1
financial.balance_sheet.total_liabilities.latest_reported,1991,1,140,0,0,0,0,40,100
financial.balance_sheet.total_liabilities.latest_reported,1991,2,1,0,0,0,0,0,1
financial.balance_sheet.total_liabilities.latest_reported,1992,1,293,0,0,0,0,29,264
financial.balance_sheet.total_liabilities.latest_reported,1992,2,1,0,0,0,0,0,1
financial.balance_sheet.total_liabilities.latest_reported,1993,1,638,0,0,0,0,31,607
financial.balance_sheet.total_liabilities.latest_reported,1993,2,1,0,0,0,0,0,1
financial.balance_sheet.total_liabilities.latest_reported,1993,4,2,0,0,0,0,2,0
financial.balance_sheet.total_liabilities.latest_reported,1994,1,1013,0,0,0,0,16,997
financial.balance_sheet.total_liabilities.latest_reported,1994,2,2,0,0,0,0,0,2
financial.balance_sheet.total_liabilities.latest_reported,1994,4,2,0,0,0,0,0,2
financial.balance_sheet.total_liabilities.latest_reported,1995,1,1159,0,0,0,0,1,1158
financial.balance_sheet.total_liabilities.latest_reported,1995,2,2,0,0,0,0,0,2
financial.balance_sheet.total_liabilities.latest_reported,1995,4,2,0,0,0,0,0,2
financial.balance_sheet.total_liabilities.latest_reported,1996,1,1434,0,0,0,0,1,1433
financial.balance_sheet.total_liabilities.latest_reported,1996,2,3,0,0,0,0,0,3
financial.balance_sheet.total_liabilities.latest_reported,1996,4,2,0,0,0,0,0,2
financial.balance_sheet.total_liabilities.latest_reported,1997,1,1812,0,0,0,0,0,1812
financial.balance_sheet.total_liabilities.latest_reported,1997,2,4,0,0,0,0,0,4
financial.balance_sheet.total_liabilities.latest_reported,1997,4,2,0,0,0,0,0,2
financial.balance_sheet.total_liabilities.latest_reported,1998,1,1952,0,0,0,0,0,1952
financial.balance_sheet.total_liabilities.latest_reported,1998,2,4,0,0,0,0,0,4
financial.balance_sheet.total_liabilities.latest_reported,1998,4,2,0,0,0,0,0,2
financial.balance_sheet.total_liabilities.latest_reported,1999,1,2136,0,0,0,0,0,2136
financial.balance_sheet.total_liabilities.latest_reported,1999,2,6,0,0,0,0,0,6
financial.balance_sheet.total_liabilities.latest_reported,1999,4,3,0,0,0,0,0,3
financial.balance_sheet.total_liabilities.latest_reported,2000,1,2351,0,0,0,0,1,2350
financial.balance_sheet.total_liabilities.latest_reported,2000,2,9,0,0,0,0,0,9
financial.balance_sheet.total_liabilities.latest_reported,2000,4,3,0,0,0,0,0,3
financial.balance_sheet.total_liabilities.latest_reported,2001,1,2671,0,0,0,0,1,2670
financial.balance_sheet.total_liabilities.latest_reported,2001,2,14,0,0,0,0,0,14
financial.balance_sheet.total_liabilities.latest_reported,2001,4,3,0,0,0,0,0,3
financial.balance_sheet.total_liabilities.latest_reported,2002,1,4946,0,0,0,0,0,4946
financial.balance_sheet.total_liabilities.latest_reported,2002,2,24,0,0,0,0,0,24
financial.balance_sheet.total_liabilities.latest_reported,2002,4,8,0,0,0,0,0,8
financial.balance_sheet.total_liabilities.latest_reported,2003,1,5232,0,0,0,0,112,5120
financial.balance_sheet.total_liabilities.latest_reported,2003,2,29,0,0,0,0,0,29
financial.balance_sheet.total_liabilities.latest_reported,2003,3,2,0,0,0,0,0,2
financial.balance_sheet.total_liabilities.latest_reported,2003,4,10,0,0,0,0,0,10
financial.balance_sheet.total_liabilities.latest_reported,2004,1,5648,0,0,0,0,46,5602
financial.balance_sheet.total_liabilities.latest_reported,2004,2,33,0,0,0,0,0,33
financial.balance_sheet.total_liabilities.latest_reported,2004,3,3,0,0,0,0,0,3
financial.balance_sheet.total_liabilities.latest_reported,2004,4,11,0,0,0,0,0,11
financial.balance_sheet.total_liabilities.latest_reported,2005,1,7518,0,0,0,0,52,7466
financial.balance_sheet.total_liabilities.latest_reported,2005,2,68,0,0,0,0,0,68
financial.balance_sheet.total_liabilities.latest_reported,2005,3,10,0,0,0,0,4,6
financial.balance_sheet.total_liabilities.latest_reported,2005,4,20,0,0,0,0,2,18
financial.balance_sheet.total_liabilities.latest_reported,2006,1,9031,0,0,0,0,68,8963
financial.balance_sheet.total_liabilities.latest_reported,2006,2,71,0,0,0,0,0,71
financial.balance_sheet.total_liabilities.latest_reported,2006,3,9,0,0,0,0,0,9
financial.balance_sheet.total_liabilities.latest_reported,2006,4,28,0,0,0,0,0,28
financial.balance_sheet.total_liabilities.latest_reported,2007,1,12166,0,0,0,0,24,12142
financial.balance_sheet.total_liabilities.latest_reported,2007,2,134,4,0,0,0,0,130
financial.balance_sheet.total_liabilities.latest_reported,2007,3,22,0,0,0,0,0,22
financial.balance_sheet.total_liabilities.latest_reported,2007,4,98,0,0,0,0,0,98
financial.balance_sheet.total_liabilities.latest_reported,2008,1,13106,0,0,0,0,20,13086
financial.balance_sheet.total_liabilities.latest_reported,2008,2,146,6,0,0,0,0,140
financial.balance_sheet.total_liabilities.latest_reported,2008,3,25,2,0,0,0,0,23
financial.balance_sheet.total_liabilities.latest_reported,2008,4,161,0,0,0,0,0,161
financial.balance_sheet.total_liabilities.latest_reported,2009,1,10534,0,0,0,0,23,10511
financial.balance_sheet.total_liabilities.latest_reported,2009,2,125,4,0,0,0,0,121
financial.balance_sheet.total_liabilities.latest_reported,2009,3,19,2,0,0,0,0,17
financial.balance_sheet.total_liabilities.latest_reported,2009,4,134,0,0,0,0,0,134
financial.balance_sheet.total_liabilities.latest_reported,2010,1,13659,0,0,0,0,36,13623
financial.balance_sheet.total_liabilities.latest_reported,2010,2,151,12,0,0,0,0,139
financial.balance_sheet.total_liabilities.latest_reported,2010,3,19,6,0,0,0,0,13
financial.balance_sheet.total_liabilities.latest_reported,2010,4,182,0,0,0,0,0,182
financial.balance_sheet.total_liabilities.latest_reported,2011,1,15788,0,0,0,0,31,15757
financial.balance_sheet.total_liabilities.latest_reported,2011,2,156,14,0,0,0,0,142
financial.balance_sheet.total_liabilities.latest_reported,2011,3,23,10,0,0,0,0,13
financial.balance_sheet.total_liabilities.latest_reported,2011,4,170,0,0,0,0,0,170
financial.balance_sheet.total_liabilities.latest_reported,2012,1,19490,0,0,0,0,60,19430
financial.balance_sheet.total_liabilities.latest_reported,2012,2,177,8,0,0,0,0,169
financial.balance_sheet.total_liabilities.latest_reported,2012,3,29,18,0,0,0,0,11
financial.balance_sheet.total_liabilities.latest_reported,2012,4,220,2,0,0,0,0,218
financial.balance_sheet.total_liabilities.latest_reported,2012,7,1,0,0,1,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2013,1,17719,0,0,0,0,62,17657
financial.balance_sheet.total_liabilities.latest_reported,2013,2,155,10,0,0,0,0,145
financial.balance_sheet.total_liabilities.latest_reported,2013,3,28,16,0,0,0,0,12
financial.balance_sheet.total_liabilities.latest_reported,2013,4,196,4,0,0,0,0,192
financial.balance_sheet.total_liabilities.latest_reported,2013,7,1,0,0,1,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2014,1,18669,0,0,0,0,48,18621
financial.balance_sheet.total_liabilities.latest_reported,2014,2,160,10,0,0,0,0,150
financial.balance_sheet.total_liabilities.latest_reported,2014,3,28,14,0,0,0,0,14
financial.balance_sheet.total_liabilities.latest_reported,2014,4,189,2,0,0,0,0,187
financial.balance_sheet.total_liabilities.latest_reported,2014,7,2,0,0,2,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2015,1,16787,0,0,0,0,38,16749
financial.balance_sheet.total_liabilities.latest_reported,2015,2,159,4,0,0,0,0,155
financial.balance_sheet.total_liabilities.latest_reported,2015,3,23,2,0,0,0,0,21
financial.balance_sheet.total_liabilities.latest_reported,2015,4,171,0,0,0,0,0,171
financial.balance_sheet.total_liabilities.latest_reported,2015,7,2,0,0,2,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2016,1,21094,0,0,0,0,35,21059
financial.balance_sheet.total_liabilities.latest_reported,2016,2,222,6,0,0,0,0,216
financial.balance_sheet.total_liabilities.latest_reported,2016,3,29,0,0,0,0,0,29
financial.balance_sheet.total_liabilities.latest_reported,2016,4,199,0,0,0,0,0,199
financial.balance_sheet.total_liabilities.latest_reported,2016,7,3,0,0,3,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2017,1,22766,0,0,0,0,21,22745
financial.balance_sheet.total_liabilities.latest_reported,2017,2,236,4,0,0,0,0,232
financial.balance_sheet.total_liabilities.latest_reported,2017,3,31,0,0,0,0,0,31
financial.balance_sheet.total_liabilities.latest_reported,2017,4,215,0,0,0,0,0,215
financial.balance_sheet.total_liabilities.latest_reported,2017,7,3,0,0,3,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2018,1,26849,6,0,0,0,19,26824
financial.balance_sheet.total_liabilities.latest_reported,2018,2,283,4,0,0,0,0,279
financial.balance_sheet.total_liabilities.latest_reported,2018,3,40,0,0,0,0,0,40
financial.balance_sheet.total_liabilities.latest_reported,2018,4,270,0,0,0,0,0,270
financial.balance_sheet.total_liabilities.latest_reported,2018,7,2,0,0,2,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2019,1,24846,74,0,0,0,13,24759
financial.balance_sheet.total_liabilities.latest_reported,2019,2,253,0,0,0,0,0,253
financial.balance_sheet.total_liabilities.latest_reported,2019,3,31,0,0,0,0,0,31
financial.balance_sheet.total_liabilities.latest_reported,2019,4,243,0,0,0,0,0,243
financial.balance_sheet.total_liabilities.latest_reported,2019,7,4,0,0,4,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2020,1,27645,92,0,0,0,9,27544
financial.balance_sheet.total_liabilities.latest_reported,2020,2,280,0,0,0,0,0,280
financial.balance_sheet.total_liabilities.latest_reported,2020,3,36,0,0,0,0,0,36
financial.balance_sheet.total_liabilities.latest_reported,2020,4,254,0,0,0,0,0,254
financial.balance_sheet.total_liabilities.latest_reported,2020,7,3,0,0,3,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2021,1,27375,68,0,0,0,3,27304
financial.balance_sheet.total_liabilities.latest_reported,2021,2,315,18,0,0,0,0,297
financial.balance_sheet.total_liabilities.latest_reported,2021,3,41,0,0,0,0,0,41
financial.balance_sheet.total_liabilities.latest_reported,2021,4,261,2,0,0,0,0,259
financial.balance_sheet.total_liabilities.latest_reported,2021,7,4,0,0,4,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2022,1,26394,2128,0,0,0,11,24255
financial.balance_sheet.total_liabilities.latest_reported,2022,2,307,122,0,0,0,0,185
financial.balance_sheet.total_liabilities.latest_reported,2022,3,35,14,0,0,0,0,21
financial.balance_sheet.total_liabilities.latest_reported,2022,4,229,6,0,0,0,0,223
financial.balance_sheet.total_liabilities.latest_reported,2022,7,7,0,0,7,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2023,1,32691,558,0,0,0,5,32128
financial.balance_sheet.total_liabilities.latest_reported,2023,2,335,128,0,0,0,0,207
financial.balance_sheet.total_liabilities.latest_reported,2023,3,37,24,0,0,0,0,13
financial.balance_sheet.total_liabilities.latest_reported,2023,4,278,4,0,0,0,0,274
financial.balance_sheet.total_liabilities.latest_reported,2023,7,8,0,0,8,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2024,1,21760,1854,0,0,0,5,19901
financial.balance_sheet.total_liabilities.latest_reported,2024,2,260,134,0,0,0,0,126
financial.balance_sheet.total_liabilities.latest_reported,2024,3,29,14,0,0,0,0,15
financial.balance_sheet.total_liabilities.latest_reported,2024,4,186,6,0,0,0,0,180
financial.balance_sheet.total_liabilities.latest_reported,2024,7,8,0,0,8,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2025,1,22233,2244,0,0,0,3,19986
financial.balance_sheet.total_liabilities.latest_reported,2025,2,257,132,0,0,0,0,125
financial.balance_sheet.total_liabilities.latest_reported,2025,3,31,22,0,0,0,0,9
financial.balance_sheet.total_liabilities.latest_reported,2025,4,182,0,0,0,0,0,182
financial.balance_sheet.total_liabilities.latest_reported,2025,7,13,0,0,13,0,0,0
financial.balance_sheet.total_liabilities.latest_reported,2026,1,10082,3695,0,0,0,1,6386
financial.balance_sheet.total_liabilities.latest_reported,2026,2,116,84,0,0,0,0,32
financial.balance_sheet.total_liabilities.latest_reported,2026,3,13,10,0,0,0,0,3
financial.balance_sheet.total_liabilities.latest_reported,2026,4,86,32,0,0,0,0,54
financial.balance_sheet.total_liabilities.latest_reported,2026,7,6,0,0,6,0,0,0
financial.cashflow.cash_equivalents.latest_reported,1998,1,1,0,0,0,0,1,0
financial.cashflow.cash_equivalents.latest_reported,1998,2,2,0,0,0,0,2,0
financial.cashflow.cash_equivalents.latest_reported,1999,1,2,0,0,0,0,2,0
financial.cashflow.cash_equivalents.latest_reported,1999,2,2,0,0,0,0,2,0
financial.cashflow.cash_equivalents.latest_reported,2000,1,2,0,0,0,0,2,0
financial.cashflow.cash_equivalents.latest_reported,2000,2,2,0,0,0,0,2,0
financial.cashflow.cash_equivalents.latest_reported,2001,1,2,0,0,0,0,2,0
financial.cashflow.cash_equivalents.latest_reported,2001,2,3,0,0,0,0,3,0
financial.cashflow.cash_equivalents.latest_reported,2002,1,4,0,0,0,0,4,0
financial.cashflow.cash_equivalents.latest_reported,2002,2,2,0,0,0,0,2,0
financial.cashflow.cash_equivalents.latest_reported,2002,4,1,0,0,0,0,1,0
financial.cashflow.cash_equivalents.latest_reported,2003,1,86,0,0,0,0,86,0
financial.cashflow.cash_equivalents.latest_reported,2003,2,9,0,0,0,0,8,1
financial.cashflow.cash_equivalents.latest_reported,2003,3,2,0,0,0,0,2,0
financial.cashflow.cash_equivalents.latest_reported,2003,4,1,0,0,0,0,1,0
financial.cashflow.cash_equivalents.latest_reported,2004,1,217,0,0,0,0,126,91
financial.cashflow.cash_equivalents.latest_reported,2004,2,15,0,0,0,0,9,6
financial.cashflow.cash_equivalents.latest_reported,2004,3,3,0,0,0,0,2,1
financial.cashflow.cash_equivalents.latest_reported,2004,4,2,0,0,0,0,1,1
financial.cashflow.cash_equivalents.latest_reported,2005,1,1618,3,0,0,0,1440,175
financial.cashflow.cash_equivalents.latest_reported,2005,2,28,0,0,0,0,15,13
financial.cashflow.cash_equivalents.latest_reported,2005,3,3,0,0,0,0,2,1
financial.cashflow.cash_equivalents.latest_reported,2005,4,6,0,0,0,0,2,4
financial.cashflow.cash_equivalents.latest_reported,2006,1,6224,2,0,0,0,578,5644
financial.cashflow.cash_equivalents.latest_reported,2006,2,61,0,0,0,0,29,32
financial.cashflow.cash_equivalents.latest_reported,2006,3,6,0,0,0,0,0,6
financial.cashflow.cash_equivalents.latest_reported,2006,4,23,0,0,0,0,2,21
financial.cashflow.cash_equivalents.latest_reported,2007,1,7053,28,0,0,0,476,6549
financial.cashflow.cash_equivalents.latest_reported,2007,2,76,0,0,0,0,16,60
financial.cashflow.cash_equivalents.latest_reported,2007,3,12,0,0,0,0,0,12
financial.cashflow.cash_equivalents.latest_reported,2007,4,54,2,0,0,0,0,52
financial.cashflow.cash_equivalents.latest_reported,2008,1,7529,43,0,0,0,154,7332
financial.cashflow.cash_equivalents.latest_reported,2008,2,86,2,0,0,0,10,74
financial.cashflow.cash_equivalents.latest_reported,2008,3,13,0,0,0,0,0,13
financial.cashflow.cash_equivalents.latest_reported,2008,4,69,2,0,0,0,0,67
financial.cashflow.cash_equivalents.latest_reported,2009,1,8562,23,0,0,0,118,8421
financial.cashflow.cash_equivalents.latest_reported,2009,2,89,2,0,0,0,6,81
financial.cashflow.cash_equivalents.latest_reported,2009,3,13,0,0,0,0,0,13
financial.cashflow.cash_equivalents.latest_reported,2009,4,80,2,0,0,0,0,78
financial.cashflow.cash_equivalents.latest_reported,2010,1,9519,41,0,0,0,88,9390
financial.cashflow.cash_equivalents.latest_reported,2010,2,99,4,0,0,0,6,89
financial.cashflow.cash_equivalents.latest_reported,2010,3,15,2,0,0,0,0,13
financial.cashflow.cash_equivalents.latest_reported,2010,4,91,2,0,0,0,0,89
financial.cashflow.cash_equivalents.latest_reported,2011,1,10652,54,0,0,0,88,10510
financial.cashflow.cash_equivalents.latest_reported,2011,2,101,2,0,0,0,5,94
financial.cashflow.cash_equivalents.latest_reported,2011,3,16,0,0,0,0,0,16
financial.cashflow.cash_equivalents.latest_reported,2011,4,101,2,0,0,0,0,99
financial.cashflow.cash_equivalents.latest_reported,2012,1,11161,93,0,0,0,110,10958
financial.cashflow.cash_equivalents.latest_reported,2012,2,110,12,0,0,0,3,95
financial.cashflow.cash_equivalents.latest_reported,2012,3,17,0,0,0,0,0,17
financial.cashflow.cash_equivalents.latest_reported,2012,4,108,2,0,0,0,0,106
financial.cashflow.cash_equivalents.latest_reported,2013,1,11733,70,0,0,0,107,11556
financial.cashflow.cash_equivalents.latest_reported,2013,2,102,0,0,0,0,3,99
financial.cashflow.cash_equivalents.latest_reported,2013,3,18,0,0,0,0,0,18
financial.cashflow.cash_equivalents.latest_reported,2013,4,116,2,0,0,0,0,114
financial.cashflow.cash_equivalents.latest_reported,2014,1,12786,91,0,0,0,57,12638
financial.cashflow.cash_equivalents.latest_reported,2014,2,108,0,0,0,0,3,105
financial.cashflow.cash_equivalents.latest_reported,2014,3,18,0,0,0,0,0,18
